Name,Team,total_sgp,dollar_value,player_type,rank,overall_rank
Ryan Fernandez,STL,7.194214285714287,1.3369413892473136,Pitcher,348,731
Taylor Clarke,ARI,7.188857142857144,1.335945841195868,Pitcher,349,732
Joe Boyle,TBR,7.172488095238096,1.3329038888164508,Pitcher,350,733
Colin Rea,CHC,7.123476190476192,1.3237957303102255,Pitcher,351,734
Nick Mears,KCR,7.062726190476198,1.3125062154068337,Pitcher,352,735
Jonathan Pintaro,NYM,7.005273809523809,1.301829515637329,Pitcher,353,736
Javier Assad,CHC,7.003976190476202,1.3015883717759809,Pitcher,354,737
Ryne Stanek,STL,6.939499999999999,1.2896063978945802,Pitcher,355,738
Hogan Harris,ATH,6.926392857142858,1.2871706236620437,Pitcher,356,739
Evan Sisk,PIT,6.918583333333333,1.2857193358359362,Pitcher,357,740
Trent Thornton,CHC,6.865035714285723,1.2757682799794883,Pitcher,358,741
Logan Allen,CLE,6.856392857142858,1.2741621291231544,Pitcher,359,742
Hunter Barco,PIT,6.823642857142854,1.2680760120353165,Pitcher,360,743
PJ Poulin,WSN,6.795511904761907,1.2628482786007265,Pitcher,361,744
Kyle Freeland,COL,6.771428571428571,1.2583727370272273,Pitcher,362,745
Paul Sewald,,6.733023809523812,1.2512357636628644,Pitcher,363,746
Lucas Giolito,,6.666666666666666,1.238904241798958,Pitcher,364,747
Ryan Yarbrough,NYY,6.632154761904763,1.2324907000186454,Pitcher,365,748
Porter Hodge,CHC,6.6265,1.2314398437421192,Pitcher,366,749
Cristian Javier,HOU,6.609523809523809,1.2282850625835382,Pitcher,367,750
Dylan Ross,NYM,6.604119047619049,1.2272806652160801,Pitcher,368,751
Colin Selby,BAL,6.537452380952381,1.2148916227980904,Pitcher,369,752
Greg Weissert,BOS,6.518404761904765,1.211351896392951,Pitcher,370,753
DL Hall,MIL,6.515797619047624,1.2108673963412477,Pitcher,371,754
Alex Cobb,,6.449250000000001,1.1985004772132897,Pitcher,372,755
Gordon Graceffo,STL,6.42359523809524,1.193732908211367,Pitcher,373,756
John King,,6.402345238095238,1.1897839009406326,Pitcher,374,757
Cade Povich,BAL,6.336035714285724,1.177461228392741,Pitcher,375,758
Sean Burke,CHW,6.333333333333334,1.1769590297090102,Pitcher,376,759
Carlos Vargas,SEA,6.328642857142867,1.1760873720817462,Pitcher,377,760
Caleb Ferguson,CIN,6.306928571428574,1.1720520839798854,Pitcher,378,761
Josh Sborz,TEX,6.301928571428579,1.1711229057985373,Pitcher,379,762
Eric Orze,MIN,6.295571428571426,1.1699415221108198,Pitcher,380,763
Lance McCullers Jr.,HOU,6.229583333333332,1.1576785824460136,Pitcher,381,764
Jon Gray,,6.194440476190483,1.151147787228532,Pitcher,382,765
Tony Santillan,CIN,6.18539285714286,1.1494664171860898,Pitcher,383,766
Colin Holderman,CLE,6.167928571428575,1.1462209305383775,Pitcher,384,767
Brad Lord,WSN,6.159178571428569,1.144594868721015,Pitcher,385,768
Richard Fitts,STL,6.127226190476193,1.138656977676394,Pitcher,386,769
Griffin Canning,,6.066666666666666,1.1274028600370518,Pitcher,387,770
Emerson Hancock,SEA,6.016785714285723,1.1181332015135932,Pitcher,388,771
Andrew Alvarez,WSN,6.004059523809522,1.1157682218091574,Pitcher,389,772
Huascar Brazobán,NYM,5.989535714285711,1.1130691804252377,Pitcher,390,773
Austin Warren,NYM,5.957857142857151,1.1071821729476916,Pitcher,391,774
Jose Quintana,,5.954511904761901,1.1065605084977868,Pitcher,392,775
Anthony Kay,CHW,5.9339999999999975,1.102748665625252,Pitcher,393,776
James McArthur,KCR,5.910154761904767,1.098317370631819,Pitcher,394,777
Tyler Alexander,TEX,5.899404761904766,1.096319637541918,Pitcher,395,778
Yohan Ramírez,PIT,5.89664285714286,1.0958063772131723,Pitcher,396,779
Yariel Rodríguez,TOR,5.884321428571434,1.0935166166948482,Pitcher,397,780
Brad Keller,PHI,5.839904761904764,1.0852624171838618,Pitcher,398,781
Mitch Spence,ATH,5.825273809523809,1.0825434648389134,Pitcher,399,782
Miles Mikolas,,5.773904761904763,1.0729972651900521,Pitcher,400,783
Justin Bruihl,STL,5.7618214285714275,1.070751751251791,Pitcher,401,784
Reiver Sanmartin,SFG,5.736285714285714,1.0660063055399005,Pitcher,402,785
Pierce Johnson,CIN,5.712809523809533,1.0616435927455674,Pitcher,403,786
Elvis Alvarado,ATH,5.70927380952381,1.0609865310316118,Pitcher,404,787
Scott Barlow,,5.67754761904762,1.0550906742380506,Pitcher,405,788
Davis Martin,CHW,5.6761904761904765,1.0548384687316843,Pitcher,406,789
Jake Irvin,WSN,5.6761904761904765,1.0548384687316843,Pitcher,406,790
Yuki Matsui,SDP,5.5937738095238165,1.0395225150424459,Pitcher,408,791
Michael Lorenzen,COL,5.59047619047619,1.0389096999085548,Pitcher,409,792
Michel Otañez,TEX,5.575369047619048,1.0361022544034781,Pitcher,410,793
Kyle Nicolas,PIT,5.540595238095239,1.029640041385095,Pitcher,411,794
Lake Bachar,MIA,5.515095238095242,1.0249012326602145,Pitcher,412,795
Patrick Corbin,,5.504761904761905,1.0229809310854254,Pitcher,413,796
Luis Gil,NYY,5.478380952380952,1.0180784100143065,Pitcher,414,797
Tyler Anderson,,5.476190476190476,1.0176713414777154,Pitcher,415,798
Isaac Mattson,PIT,5.383249999999999,1.000399688949636,Pitcher,416,799
Tomoyuki Sugano,,5.3238095238095235,0.9893535302365964,Pitcher,417,800
Jacob Latz,TEX,5.303726190476189,0.9856213312081767,Pitcher,418,801
Bradgley Rodriguez,SDP,5.28261904761905,0.981698871885482,Pitcher,419,802
Andrew Hoffmann,ARI,5.279964285714284,0.9812055225177647,Pitcher,420,803
Stephen Kolek,KCR,5.2495952380952415,0.9755618712305708,Pitcher,421,804
Chris Paddack,,5.220809523809528,0.9702124597008034,Pitcher,422,805
Tim Hill,NYY,5.148714285714286,0.9568145952573481,Pitcher,423,806
Germán Márquez,,5.133333333333333,0.9539562661851976,Pitcher,424,807
Tim Mayza,PHI,5.13277380952381,0.9538522867220468,Pitcher,425,808
Tyler Phillips,MIA,5.117476190476188,0.9510094439529182,Pitcher,426,809
Andrew Walters,CLE,5.114654761904774,0.9504851219791596,Pitcher,427,810
Andrew Chafin,,5.095880952380956,0.946996279141092,Pitcher,428,811
José Leclerc,,5.085095238095246,0.9449919090641823,Pitcher,429,812
Randy Vásquez,SDP,5.076190476190476,0.943337086969778,Pitcher,430,813
Mick Abel,MIN,5.043321428571425,0.9372288465919079,Pitcher,431,814
Yerry De los Santos,NYY,5.017000000000004,0.9323373871658066,Pitcher,432,815
Walker Buehler,,4.9714285714285715,0.9238685917415087,Pitcher,433,816
Chase Dollander,COL,4.9714285714285715,0.9238685917415087,Pitcher,433,817
Andrew Painter,PHI,4.9714285714285715,0.9238685917415087,Pitcher,433,818
Thomas White,MIA,4.932678571428575,0.9166674608360529,Pitcher,436,819
Brandyn Garcia,ARI,4.931678571428569,0.9164816251997819,Pitcher,437,820
Spencer Bivens,SFG,4.896321428571427,0.9099110080602412,Pitcher,438,821
Marcus Stroman,,4.876190476190477,0.9061699597158094,Pitcher,439,822
Luis Morales,ATH,4.858976190476188,0.9029709319771636,Pitcher,440,823
Josiah Gray,WSN,4.828571428571429,0.8973206437029597,Pitcher,441,824
Matt Pushard,STL,4.8157142857142885,0.8949313283794906,Pitcher,442,825
Connor Brogdon,CLE,4.807714285714292,0.8934446432893326,Pitcher,443,826
Trevor McDonald,SFG,4.770345238095249,0.8865001425482497,Pitcher,444,827
Mike Vasil,CHW,4.686904761904761,0.8709939285647316,Pitcher,445,828
Kade Strowd,BAL,4.680452380952383,0.869794846244991,Pitcher,446,829
Cole Henry,WSN,4.666666666666666,0.8672329692592705,Pitcher,447,830
Luis Medina,ATH,4.657142857142857,0.8654631060567005,Pitcher,448,831
Nick Raquet,STL,4.621476190476189,0.8588349683630759,Pitcher,449,832
Chase Silseth,LAA,4.603297619047618,0.8554567419751706,Pitcher,450,833
Kendry Rojas,MIN,4.593214285714289,0.8535828993094506,Pitcher,451,834
Jordan Montgomery,,4.577952380952384,0.8507466935273322,Pitcher,452,835
Kohl Drake,ARI,4.577154761904764,0.8505984674841168,Pitcher,453,836
Craig Kimbrel,NYM,4.574309523809524,0.8500697208523487,Pitcher,454,837
Joey Lucchesi,,4.5542857142857125,0.8463485834689449,Pitcher,455,838
Scott Alexander,SFG,4.549452380952378,0.8454503778936404,Pitcher,456,839
Tanner Gordon,COL,4.542857142857143,0.8442247476258613,Pitcher,457,840
Ron Marinaccio,SDP,4.537630952380962,0.8432535351934529,Pitcher,458,841
Juan Morillo,ARI,4.513785714285713,0.8388222402000164,Pitcher,459,842
Spencer Arrighetti,HOU,4.487226190476192,0.83388653419385,Pitcher,460,843
José Urquidy,,4.4782857142857235,0.8322250751124389,Pitcher,461,844
Luke Jackson,,4.470404761904764,0.830760513312311,Pitcher,462,845
Taijuan Walker,PHI,4.428571428571429,0.8229863891950222,Pitcher,463,846
Joe Rock,TBR,4.4229166666666755,0.8219355329184979,Pitcher,464,847
Austin Peterson,CLE,4.405059523809533,0.8186170394136792,Pitcher,465,848
Steven Cruz,KCR,4.399416666666669,0.8175683954661553,Pitcher,466,849
Gavin Stone,LAD,4.391226190476187,0.8160463131119442,Pitcher,467,850
Cade Gibson,MIA,4.390190476190477,0.8158538404886654,Pitcher,468,851
Michael Kelly,ATH,4.374285714285716,0.8128981689403738,Pitcher,469,852
JT Brubaker,SFG,4.3703809523809545,0.8121725250273202,Pitcher,470,853
Jordan Hicks,BOS,4.356452380952378,0.8095841000935607,Pitcher,471,854
Ryan Feltner,COL,4.352380952380952,0.8088274835744625,Pitcher,472,855
Keider Montero,DET,4.323892857142854,0.8035333802697747,Pitcher,473,856
Ethan Roberts,CHC,4.321750000000004,0.8031351610491978,Pitcher,474,857
Paul Blackburn,NYY,4.31442857142858,0.801774578712223,Pitcher,475,858
Cole Sulser,TBR,4.240261904761901,0.7879917690222074,Pitcher,476,859
Kolby Allard,CLE,4.218547619047629,0.7839564809203504,Pitcher,477,860
Robinson Ortiz,SEA,4.216130952380954,0.7835073781326968,Pitcher,478,861
Tyler Ferguson,ATH,4.183416666666666,0.7774278980318685,Pitcher,479,862
Alek Manoah,LAA,4.180952380952381,0.7769699459282037,Pitcher,480,863
Pierson Ohl,COL,4.172428571428579,0.775385918361905,Pitcher,481,864
Daniel Lynch IV,KCR,4.149619047619051,0.7711470959917492,Pitcher,482,865
Jonathan Cannon,CHW,4.038095238095238,0.7504219978896546,Pitcher,483,866
Jesse Scholtens,TBR,3.9616547619047666,0.7362166333600285,Pitcher,484,867
Joel Peguero,SFG,3.9490238095238066,0.7338693522876186,Pitcher,485,868
Hunter Dobbins,STL,3.9099404761904792,0.7266062761700733,Pitcher,486,869
Ryan Zeferjahn,LAA,3.8909404761904733,0.7230753990809452,Pitcher,487,870
Jimmy Herget,COL,3.8682142857142936,0.7188520630138148,Pitcher,488,871
Charlie Morton,,3.866666666666667,0.7185644602433957,Pitcher,489,872
Mitchell Parker,WSN,3.838095238095238,0.7132548706356858,Pitcher,490,873
Caden Dana,LAA,3.838095238095238,0.7132548706356858,Pitcher,490,874
Griff McGarry,WSN,3.816023809523809,0.7091532126637299,Pitcher,492,875
Luinder Avila,KCR,3.8017261904761885,0.7064962055308716,Pitcher,493,876
Zak Kent,TEX,3.782916666666664,0.7030007257057957,Pitcher,494,877
Bryce Elder,ATL,3.7721904761904765,0.7010074172739019,Pitcher,495,878
Joey Estes,ATH,3.7509047619047697,0.6970517730161595,Pitcher,496,879
Brandon Young,BAL,3.7386428571428603,0.6947730741428498,Pitcher,497,880
Kyle Wright,,3.7334047619047612,0.6937996493814357,Pitcher,498,881
Ryan Watson,BOS,3.7295833333333364,0.6930894917714051,Pitcher,499,882
Zack Kelly,BOS,3.683107142857141,0.6844525593428629,Pitcher,500,883
José Fermin,LAA,3.682571428571428,0.6843530045377186,Pitcher,501,884
Adam Mazur,MIA,3.666750000000002,0.6814128192924498,Pitcher,502,885
Michael Tonkin,MIN,3.6301190476190492,0.674605482949565,Pitcher,503,886
Austin Gomber,TEX,3.59230952380953,0.6675791260353633,Pitcher,504,887
Troy Taylor,SEA,3.589285714285711,0.6670171944685455,Pitcher,505,888
Josh Simpson,MIA,3.5857380952380975,0.6663579204255893,Pitcher,506,889
Rhett Lowder,CIN,3.565476190476194,0.6625925364621219,Pitcher,507,890
Yoendrys Gómez,TBR,3.533333333333333,0.6566192481534477,Pitcher,508,891
Ty Adcock,SDP,3.5306547619047697,0.6561214741277264,Pitcher,509,892
Grant Wolfram,BAL,3.5279523809523834,0.6556192754439962,Pitcher,510,893
Michael Kopech,,3.4900952380952392,0.6485840692137804,Pitcher,511,894
Joe Ross,,3.481547619047616,0.646995616989473,Pitcher,512,895
Rico Garcia,BAL,3.4627738095238083,0.6435067741514074,Pitcher,513,896
Carson Whisenhunt,SFG,3.445369047619046,0.6402723491487108,Pitcher,514,897
Hayden Birdsong,SFG,3.410892857142855,0.6338654443554076,Pitcher,515,898
Chris Roycroft,STL,3.407499999999999,0.6332349305894922,Pitcher,516,899
Cole Winn,TEX,3.4000000000000004,0.6318411633174686,Pitcher,517,900
Anthony Banda,LAD,3.3985357142857158,0.6315690468500738,Pitcher,518,901
Ricky Tiedemann,TOR,3.3853809523809555,0.6291244233015243,Pitcher,519,902
Daysbel Hernández,ATL,3.3750595238095245,0.6272063340557387,Pitcher,520,903
Juan Mejia,COL,3.3714285714285714,0.6265315737097588,Pitcher,521,904
Jedixson Paez,CHW,3.358797619047629,0.6241842926373523,Pitcher,522,905
Blade Tidwell,SFG,3.308595238095235,0.614854901230803,Pitcher,523,906
Kyle Hurt,LAD,3.3039761904761873,0.6139965175775566,Pitcher,524,907
Hunter Bigge,TBR,3.292952380952383,0.6119479009205828,Pitcher,525,908
Quinn Mathews,STL,3.2726547619047595,0.6081758799701048,Pitcher,526,909
AJ Blubaugh,HOU,3.2393333333333327,0.6019835710901136,Pitcher,527,910
Pedro Avila,CLE,3.215273809523808,0.5975124541746211,Pitcher,528,911
Chris Murphy,CHW,3.1596785714285733,0.5871808777296197,Pitcher,529,912
Bailey Falter,KCR,3.136690476190484,0.5829088704244176,Pitcher,530,913
John Klein,MIN,3.1355476190476277,0.5826964868401093,Pitcher,531,914
Bailey Horn,DET,3.1331071428571424,0.5822429593944491,Pitcher,532,915
Ryan Gusto,MIA,3.1237976190476204,0.5805129181139373,Pitcher,533,916
Tommy Kahnle,,3.105880952380952,0.5771833629641023,Pitcher,534,917
Brennan Bernardino,COL,3.087999999999999,0.5738604448012772,Pitcher,535,918
Dylan Smith,DET,3.0869880952380977,0.5736723968360048,Pitcher,536,919
Will Klein,LAD,3.0641190476190454,0.5694225128208328,Pitcher,537,920
Gus Varland,WSN,3.0545595238095262,0.5676460126312541,Pitcher,538,921
Carlos Rodriguez,MIL,3.052511904761911,0.5672654920427023,Pitcher,539,922
Nate Pearson,HOU,3.041440476190475,0.5652080260697133,Pitcher,540,923
Kendall Graveman,,3.0200476190476193,0.5612324708509409,Pitcher,541,924
Joey Wentz,ATL,3.0191904761904733,0.561073183162709,Pitcher,542,925
Seth Halvorsen,COL,3.0,0.5575069088095311,Pitcher,543,926
Nick Sandlin,LAA,2.9953571428571513,0.5566441004982798,Pitcher,544,927
Alexis Díaz,TEX,2.914285714285714,0.5415781399864016,Pitcher,545,928
Tyler Samaniego,BOS,2.904202380952379,0.5397042973206804,Pitcher,546,929
Cody Laweryson,LAA,2.8905714285714357,0.5371711806120039,Pitcher,547,930
Luis Perales,WSN,2.874666666666668,0.534215509063711,Pitcher,548,931
Drew Thorpe,CHW,2.8476190476190473,0.529189097568412,Pitcher,549,932
Travis Adams,MIN,2.8445595238095263,0.5286205290145869,Pitcher,550,933
Paxton Schultz,WSN,2.8230476190476166,0.5246228505057812,Pitcher,551,934
Peyton Pallette,CLE,2.8206904761904763,0.5241848093631456,Pitcher,552,935
McCade Brown,COL,2.742857142857143,0.5097206023401427,Pitcher,553,936
Rafael Montero,,2.7378095238095272,0.5087825748427813,Pitcher,554,937
Andre Granillo,STL,2.737047619047616,0.5086409857865745,Pitcher,555,938
Connor Phillips,CIN,2.7142857142857144,0.5044110127324329,Pitcher,556,939
Kyle Hart,SDP,2.6610833333333304,0.494524114417076,Pitcher,557,940
Ben Casparius,LAD,2.657000000000007,0.49376528556897603,Pitcher,558,941
Jorge López,,2.651809523809527,0.4928007101235747,Pitcher,559,942
Jackson Rutledge,WSN,2.5428571428571427,0.47255347508617396,Pitcher,560,943
George Soriano,WSN,2.527749999999997,0.46974602958109685,Pitcher,561,944
Brent Suter,,2.4636785714285727,0.4578392748858084,Pitcher,562,945
Jaden Hill,COL,2.4571428571428573,0.4566247062630446,Pitcher,563,946
Ryan Bergert,KCR,2.4571428571428573,0.4566247062630446,Pitcher,563,947
Edgardo Henriquez,LAD,2.4042380952380915,0.4467931161727678,Pitcher,565,948
Eduarniel Núñez,ATH,2.4,0.44600552704762486,Pitcher,566,949
RJ Petit,COL,2.3428571428571425,0.4353863478322052,Pitcher,567,950
Michael Petersen,MIA,2.33314285714286,0.4335810873655844,Pitcher,568,951
Grant Holman,ATH,2.3299047619047597,0.4329793338767097,Pitcher,569,952
Sam Moll,CIN,2.313011904761904,0.42984003902115153,Pitcher,570,953
T.J. McFarland,,2.2615714285714312,0.4202805653982713,Pitcher,571,954
Welinton Herrera,COL,2.2609880952380976,0.4201721612771138,Pitcher,572,955
Roddery Muñoz,HOU,2.1809523809523808,0.4052986733885162,Pitcher,573,956
Zach McCambley,PHI,2.174452380952383,0.40409074175276266,Pitcher,574,957
Wikelman González,CHW,2.1523809523809523,0.39998908378080644,Pitcher,575,958
Zach Pop,PHI,2.142857142857143,0.3982192205782365,Pitcher,576,959
Zach Maxwell,CIN,2.123809523809524,0.3946794941730966,Pitcher,577,960
Doug Nikhazy,CLE,2.1031428571428554,0.39083889102351954,Pitcher,578,961
Kaleb Ort,LAA,2.0952380952380953,0.38936990456538684,Pitcher,579,962
Steven Wilson,TBR,2.0952380952380953,0.38936990456538684,Pitcher,579,963
Yilber Díaz,ARI,2.085904761904761,0.38763543862686806,Pitcher,581,964
Gunnar Hoglund,ATH,2.0285714285714285,0.3769808621473972,Pitcher,582,965
Antonio Senzatela,COL,2.0285714285714285,0.3769808621473972,Pitcher,582,966
Chris Devenski,PIT,2.0225357142857137,0.3758592113427684,Pitcher,584,967
Carter Baumler,TEX,1.9523809523809526,0.36282195652683774,Pitcher,585,968
Tayler Saucedo,LAA,1.9319047619047651,0.35901675064131294,Pitcher,586,969
Brandan Bidois,PIT,1.9272857142857107,0.35815836698806525,Pitcher,587,970
Drew Smith,,1.9238095238095236,0.35751236691912786,Pitcher,588,971
Tyler Gilbert,CHW,1.9238095238095236,0.35751236691912786,Pitcher,588,972
Mason Barnett,ATH,1.9238095238095236,0.35751236691912786,Pitcher,588,973
Jason Alexander,HOU,1.9052976190476179,0.35407219531913237,Pitcher,591,974
Brandon Williamson,CIN,1.8952380952380952,0.352202777311418,Pitcher,592,975
Beau Brieske,DET,1.8952380952380952,0.352202777311418,Pitcher,592,976
Kai-Wei Teng,HOU,1.8746904761904741,0.34838429745187305,Pitcher,594,977
Matt Waldron,SDP,1.8265952380952408,0.33944648827889573,Pitcher,595,978
Alexander Alberto,CHW,1.7809523809523808,0.33096441888057876,Pitcher,596,979
Marc Church,TEX,1.7809523809523808,0.33096441888057876,Pitcher,596,980
Ryan Harbin,PIT,1.7523809523809524,0.325654829272869,Pitcher,598,981
Chad Green,,1.7523809523809524,0.325654829272869,Pitcher,598,982
Keegan Thompson,COL,1.7523809523809524,0.325654829272869,Pitcher,598,983
Luis Mey,CIN,1.7523809523809524,0.325654829272869,Pitcher,598,984
Lou Trivino,,1.723809523809524,0.32034523966515915,Pitcher,602,985
Max Lazar,PHI,1.7053095238095248,0.3169072803941672,Pitcher,603,986
Chase Petty,CIN,1.695238095238095,0.31503565005744927,Pitcher,604,987
Spencer Turnbull,,1.695238095238095,0.31503565005744927,Pitcher,604,988
Kyle Keller,,1.6666666666666665,0.3097260604497395,Pitcher,606,989
Braden Nett,ATH,1.6666666666666665,0.3097260604497395,Pitcher,606,990
Zach Agnos,COL,1.638095238095238,0.30441647084202966,Pitcher,608,991
Chase Shugart,PHI,1.638095238095238,0.30441647084202966,Pitcher,608,992
Cade Winquest,NYY,1.6095238095238096,0.2991068812343199,Pitcher,610,993
Lucas Sims,CHW,1.6095238095238096,0.2991068812343199,Pitcher,610,994
River Ryan,LAD,1.5809523809523809,0.29379729162661006,Pitcher,612,995
Mason Black,KCR,1.5809523809523809,0.29379729162661006,Pitcher,612,996
Duncan Davitt,CHW,1.5523809523809522,0.28848770201890017,Pitcher,614,997
Colin Poche,,1.5523809523809522,0.28848770201890017,Pitcher,614,998
Wade Miley,,1.5523809523809522,0.28848770201890017,Pitcher,614,999
Luis Curvelo,TEX,1.5238095238095237,0.2831781124111904,Pitcher,617,1000
Cal Quantrill,TEX,1.5064523809523815,0.2799525367245068,Pitcher,618,1001
Juan Burgos,ARI,1.4666666666666668,0.2725589331957708,Pitcher,619,1002
Hunter Strickland,,1.4666666666666668,0.2725589331957708,Pitcher,619,1003
Austin Love,STL,1.438095238095238,0.26724934358806096,Pitcher,621,1004
Gabriel Hughes,COL,1.438095238095238,0.26724934358806096,Pitcher,621,1005
Martín Pérez,ATL,1.438095238095238,0.26724934358806096,Pitcher,621,1006
Sam Aldegheri,LAA,1.4095238095238094,0.2619397539803511,Pitcher,624,1007
Luis Guerrero,TBR,1.4095238095238094,0.2619397539803511,Pitcher,624,1008
Sean Sullivan,COL,1.4095238095238094,0.2619397539803511,Pitcher,624,1009
Wilber Dotel,PIT,1.380952380952381,0.2566301643726413,Pitcher,627,1010
Prelander Berroa,CHW,1.3333333333333333,0.24778084835979158,Pitcher,628,1011
Dan Altavilla,MIN,1.276190476190476,0.23716166914437195,Pitcher,629,1012
Luis Peralta,COL,1.2476190476190476,0.23185207953666215,Pitcher,630,1013
Carson Palmquist,COL,1.2476190476190476,0.23185207953666215,Pitcher,630,1014
Cam Sanders,PIT,1.2476190476190476,0.23185207953666215,Pitcher,630,1015
Angel Chivilli,NYY,1.2040952380952377,0.22376380470091745,Pitcher,633,1016
Triston McKenzie,SDP,1.161904761904762,0.2159233107135327,Pitcher,634,1017
Alek Jacob,SDP,1.161904761904762,0.2159233107135327,Pitcher,634,1018
Orlando Ribalta,WSN,1.1047619047619048,0.20530413149811305,Pitcher,636,1019
Jayden Murray,HOU,1.0476190476190477,0.19468495228269342,Pitcher,637,1020
Julian Aguiar,CIN,1.0476190476190477,0.19468495228269342,Pitcher,637,1021
Trevor Williams,WSN,1.019047619047619,0.18937536267498356,Pitcher,639,1022
Bryse Wilson,PHI,0.9333333333333333,0.17344659385185413,Pitcher,640,1023
