Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Gavin Sheets","SDP",128,553,498,120,76,25,1,18,56,67,46,1,113,5,4,0,,2,1,0.24031,0.0822949,0.204901,0.401632,0.307193,0.403311,0.308804,0.710504,0.163001,2.52105,0.27376,-0.580276,-0.86668,63.4325,-1.90868,100.864,-1.44696,0.0965694,-0.8803755640983582,-11.57843079417944,0.607699,378.9700012207031,,,,,,,575.4,4.4953125,575.4,4.4953125,,,,,,,,,,,,,,,,,,,"Gavin Sheets","19901",657757
"Darell Hernaiz","ATH",44,189,170,45,32,9,1,2,21,19,15,0,27,1,2,1,,3,1,0.262275,0.0787597,0.142977,0.550856,0.323832,0.368235,0.305406,0.692067,0.10596,4.69762,0.296434,-0.04409,-0.0794294,21.158,-1.17377,92.107,-0.123519,0.252543,-1.881743773818016,1.2775433957576752,0.603733,661.030029296875,,,,,,,183.5,4.170454545,183.5,4.170454545,,,,,,,,,,,,,,,,,,,"Darell Hernaiz","26224",687231
"Jordan Beck","COL",130,560,509,128,82,25,4,16,64,63,45,0,155,3,3,0,,16,5,0.251902,0.0801645,0.277422,0.288962,0.314582,0.414266,0.316898,0.728848,0.162364,5.6507,0.328784,0.138787,0.255673,67.9155,1.74716,89.0174,0.39446,0.12093,-6.894852429628372,-5.879069983959198,0.599287,236.91000366210938,,,,,,,613.9,4.722307692,613.9,4.722307692,,,,,,,,,,,,,,,,,,,"Jordan Beck","31431",687597
"Kody Clemens","MIN",55,238,216,50,29,10,2,10,29,30,17,0,57,2,1,1,,3,1,0.23061,0.0714144,0.241374,0.295866,0.292067,0.424052,0.308546,0.71612,0.193442,4.98609,0.267333,0.0472984,-0.100546,27.2503,-0.871238,96.3319,-0.0532478,1.17239,-1.0821883976459503,-1.277611255645752,0.596663,393.0899963378906,,,,,,,258.3,4.696363636,258.3,4.696363636,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Kyle Karros","COL",50,217,194,51,35,11,1,3,25,22,19,1,50,3,1,0,,2,0,0.260789,0.0873493,0.228358,0.382509,0.332308,0.380675,0.313521,0.712983,0.119886,4.23233,0.331241,-0.0338948,-0.174739,25.7222,0.0820271,86.704,-0.208633,1.44722,-3.6282373666763306,2.2222208976745605,0.594807,600.739990234375,,,,,,,227.2,4.544,227.2,4.544,,,,,,,,,,,,,,,,,,,"Kyle Karros","33252",691720
"Blake Perkins","MIL",50,217,190,42,29,8,1,4,25,21,23,0,59,1,2,1,,7,2,0.222897,0.104626,0.27269,0.38368,0.307665,0.341303,0.289392,0.648967,0.118405,5.75697,0.298091,0.068783,0.181687,21.4713,-4.16897,84.5829,0.25047,1.48911,-3.7146566808223724,2.264111280441284,0.590251,729.0900268554688,,,,,,,191.4,3.828,191.4,3.828,,,,,,,,,,,,,,,,,,,"Blake Perkins","19921",663368
"Mauricio Dubón","ATL",81,350,326,84,61,17,1,6,39,34,17,0,43,2,3,2,,3,1,0.258082,0.0497256,0.122106,0.407232,0.297305,0.365881,0.289914,0.663186,0.107799,3.8412,0.28023,-0.00656736,-0.302187,34.7791,-6.57605,83.7143,-0.308754,-1.57456,-7.064413815736771,1.175441026687622,0.588871,479.79998779296875,,,,,,,315.7,3.897530864,315.7,3.897530864,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Moisés Ballesteros","CHC",89,382,344,91,64,16,1,9,41,45,31,2,66,3,3,1,,2,1,0.264061,0.0811023,0.171693,0.472369,0.327186,0.400047,0.316678,0.727233,0.135986,2.99526,0.299522,-0.0994368,-0.706577,46.2599,1.12366,104.312,-0.806014,-0.141005,1.1462748050689697,-8.116005137562752,0.587252,379.20001220703125,,,,,,,405.3,4.553932584,405.3,4.553932584,,,,,,,,,,,,,,,,,,,"Moises Ballesteros","28820",694208
"Jake Bauers","MIL",73,315,272,59,33,12,1,13,37,38,38,1,96,2,2,0,,8,2,0.215553,0.121053,0.303448,0.398924,0.315559,0.408142,0.316327,0.723701,0.192589,4.87359,0.276894,-0.424876,0.537965,38.0565,0.836801,103.034,0.113089,-1.0652,1.2457867935299873,-5.990202188491821,0.586835,513.6300048828125,,,,,,,350.7,4.804109589,350.7,4.804109589,,,,,,,,,,,,,,,,,,,"Jake Bauers","15194",641343
"Angel Martínez","CLE",66,287,262,62,41,13,1,6,32,29,18,0,61,3,2,2,,5,2,0.235871,0.0622344,0.212365,0.293054,0.290018,0.370081,0.28864,0.660099,0.134211,4.83779,0.281075,0.203227,-0.143078,28.2222,-5.68904,84.5619,0.0601493,-0.0957179,-5.161986216902733,0.9792821630835533,0.582708,577.030029296875,,,,,,,251.9,3.816666666,251.9,3.816666666,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Jon Berti",,52,224,202,50,39,8,1,3,25,18,17,0,47,2,2,1,,13,3,0.248488,0.0780169,0.211312,0.369203,0.313195,0.336906,0.2896,0.650101,0.088418,5.93374,0.308828,0.165008,0.814216,22.2016,-4.26572,83.6483,0.979223,0.384033,-3.349853754043579,1.4340329766273499,0.579632,999,,,,,,,208.4,4.007692307,208.4,4.007692307,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Jeremiah Jackson","BAL",58,252,236,58,36,12,1,9,28,31,12,0,58,2,2,0,,4,2,0.244083,0.0483963,0.228453,0.211843,0.284741,0.410777,0.300068,0.695518,0.166695,4.10819,0.285757,-0.0270877,-0.31669,27.1185,-2.6572,92.6937,-0.343778,-0.845178,-2.5138375759124756,-0.5451780259609222,0.574425,619.739990234375,,,,,,,257.9,4.446551724,257.9,4.446551724,,,,,,,,,,,,,,,,,,,"Jeremiah Jackson","22239",669236
"Travis d'Arnaud","LAA",60,238,218,47,28,11,1,8,23,26,15,0,67,4,1,0,,0,0,0.215793,0.062238,0.28284,0.220047,0.276152,0.375967,0.284772,0.652119,0.160175,2.79787,0.273618,-0.314041,-0.273879,22.6563,-5.46527,79.5343,-0.58792,0.0811014,-6.328760027885437,4.106101505458355,0.570732,743.4600219726562,,,,,,,215,3.583333333,215,3.583333333,,,,,,,,,,,,,,,,,,,"Travis d'Arnaud","7739",518595
"Noelvi Marte","CIN",134,581,533,135,90,25,2,18,72,70,37,1,128,6,4,1,,16,6,0.253092,0.0639158,0.220136,0.290347,0.306968,0.411428,0.311465,0.718396,0.158336,5.36788,0.298357,0.174103,0.0291466,67.8996,-0.749987,94.0687,0.20325,-3.40119,-3.8810640275478363,-9.926193237304688,0.565047,142.5399932861328,,,,,,,618.7,4.617164179,618.7,4.617164179,,,,,,,,,,,,,,,,,,,"Noelvi Marte","26517",682622
"Tyler Freeman","COL",73,315,276,76,56,14,1,5,39,30,25,0,39,10,2,1,,12,4,0.274224,0.0784857,0.125383,0.625967,0.353775,0.385824,0.328423,0.739599,0.1116,5.65935,0.303725,0.0740349,0.156024,41.15,3.93035,96.9126,0.230058,0.0441813,-0.9226062744855881,-4.1808186285197735,0.550104,430.1400146484375,,,,,,,359.5,4.924657534,359.5,4.924657534,,,,,,,,,,,,,,,,,,,"Tyler Freeman","22532",671289
"Michael Conforto",,81,350,306,69,42,15,0,13,40,41,36,1,86,5,2,0,,1,0,0.226343,0.103632,0.246991,0.419576,0.316265,0.398944,0.313732,0.715209,0.172601,2.5488,0.270906,-0.124973,-0.422921,41.5476,0.192434,100.226,-0.547894,-2.29858,-0.4544607698917389,-6.0485756397247314,0.546602,643.4299926757812,,,,,,,371,4.580246913,371,4.580246913,,,,,,,,,,,,,,,,,,,"Michael Conforto","16376",624424
"Javier Sanoja","MIA",52,224,206,53,36,11,2,3,24,23,14,0,23,1,2,1,,5,3,0.257532,0.0611999,0.103776,0.589731,0.305362,0.379161,0.29875,0.684523,0.12163,5.26411,0.274698,0.0861225,-0.460597,23.8657,-2.6016,88.8975,-0.374475,0.411698,-3.3220247328281403,1.211698204278946,0.546575,530.0900268554688,,,,,,,208.4,4.007692307,208.4,4.007692307,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"César Salazar","HOU",42,166,144,30,21,6,0,3,17,17,15,0,34,5,1,1,,1,0,0.20883,0.0900341,0.204796,0.439629,0.303655,0.321573,0.282463,0.625228,0.112743,3.4524,0.247221,-0.0282412,-0.22496,15.5284,-4.13306,79.6971,-0.253201,-0.0132879,-4.235038250684738,3.236712078563869,0.541477,999,,,,,,,131.5,3.13095238,131.5,3.13095238,,,,,,,,,,,,,,,,,,,"Cesar Salazar","21587",663967
"Amed Rosario","NYY",58,252,238,63,45,11,2,5,28,28,10,0,44,2,2,0,,5,1,0.263636,0.0407339,0.17555,0.232036,0.298176,0.384138,0.296668,0.682315,0.120502,5.28147,0.304504,0.46096,0.0825722,26.423,-3.35279,90.0356,0.543532,-0.235773,-2.4160192012786865,-0.9857727885246277,0.539355,663.510009765625,,,,,,,247.8,4.272413793,247.8,4.272413793,,,,,,,,,,,,,,,,,,,"Amed Rosario","15518",642708
"Matt Shaw","CHC",44,189,167,41,26,8,1,6,24,22,18,0,37,2,1,1,,7,2,0.243856,0.0932265,0.196174,0.475223,0.320804,0.406374,0.318027,0.727177,0.162518,5.88888,0.278481,0.0472552,0.238006,23.0948,0.76299,105.236,0.285261,0.0415251,1.4582270979881287,-2.4834749922156334,0.538453,211.91000366210938,,,,,,,215.6,4.9,215.6,4.9,,,,,,,,,,,,,,,,,,,"Matt Shaw","33322",807713
"Rob Refsnyder","SEA",62,266,232,54,34,11,0,8,31,31,28,1,75,4,2,0,,3,1,0.233499,0.105148,0.280101,0.375393,0.32333,0.389478,0.313068,0.712808,0.155979,3.54933,0.304512,-0.150801,-0.221775,31.4328,0.00282039,106.736,-0.372576,-0.459463,1.7393018901348114,-5.659462571144104,0.535619,719.510009765625,,,,,,,276.4,4.458064516,276.4,4.458064516,,,,,,,,,,,,,,,,,,,"Rob Refsnyder","13770",608701
"Andrew Benintendi","CHW",121,525,472,118,81,20,1,16,58,62,45,2,91,3,4,0,,3,1,0.250451,0.0862329,0.173056,0.498295,0.316943,0.400928,0.312282,0.717871,0.150477,3.09508,0.276435,-0.244661,-0.662127,61.7034,-0.329386,99.4062,-0.906788,-5.07419,-1.2742020785808563,-11.599191188812256,0.531642,394.69000244140625,,,,,,,549.8,4.543801652,549.8,4.543801652,,,,,,,,,,,,,,,,,,,"Andrew Benintendi","17901",643217
"Jonah Heim",,52,205,187,42,29,8,0,5,20,21,15,0,40,1,1,0,,1,0,0.225183,0.0734706,0.194488,0.377765,0.284736,0.356378,0.281593,0.641113,0.131195,3.11957,0.256311,-0.228636,-0.152183,18.9672,-5.2315,78.1479,-0.380819,0.251943,-5.670243352651596,4.251942873001099,0.530088,548.22998046875,,,,,,,168.3,3.236538461,168.3,3.236538461,,,,,,,,,,,,,,,,,,,"Jonah Heim","16930",641680
"Matt Vierling","DET",63,273,246,60,41,11,2,6,31,28,22,0,64,3,2,0,,3,1,0.244811,0.0797543,0.232759,0.342647,0.310673,0.380354,0.302863,0.691027,0.135543,4.59781,0.302221,0.177547,-0.270454,29.998,-2.25902,92.9242,-0.0929067,-2.04318,-2.3696322292089462,-1.8681804537773132,0.527769,622.4600219726562,,,,,,,267.6,4.247619047,267.6,4.247619047,,,,,,,,,,,,,,,,,,,"Matt Vierling","21558",663837
"Taylor Walls","TBR",83,357,315,68,47,14,2,6,40,32,36,0,83,1,3,2,,15,4,0.215507,0.102175,0.231325,0.441693,0.297422,0.325133,0.278652,0.622555,0.109626,5.86344,0.270804,0.136527,0.696908,32.2107,-9.97161,75.6148,0.833435,-0.651675,-9.42702466249466,2.2233253717422485,0.520122,625.260009765625,,,,,,,302.5,3.644578313,302.5,3.644578313,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Andrés Chaparro","WSN",60,259,233,56,34,12,1,9,28,32,22,1,62,3,2,0,,1,0,0.239424,0.0831226,0.237929,0.349359,0.30896,0.413074,0.313602,0.722034,0.17365,2.96331,0.284442,-0.106508,-0.234162,30.7178,0.114987,100.433,-0.34067,1.46934,-0.20786625146865845,-3.3556607961654663,0.517033,743.6900024414062,,,,,,,282.6,4.71,282.6,4.71,,,,,,,,,,,,,,,,,,,"Andres Chaparro","21797",665953
"Will Benson","CIN",55,238,208,47,27,9,2,9,30,29,25,1,73,2,2,1,,6,2,0.224976,0.105898,0.304635,0.347622,0.312028,0.412221,0.315154,0.724249,0.187245,5.95046,0.295678,-0.229986,0.0258084,28.527,0.405509,96.5954,-0.204178,0.248155,-1.1645379960536957,-1.801845133304596,0.506645,650.030029296875,,,,,,,264.1,4.801818181,264.1,4.801818181,,,,,,,,,,,,,,,,,,,"Will Benson","21853",666181
"Austin Wynns","ATH",42,166,152,35,24,7,0,4,16,19,11,0,46,1,1,1,,1,0,0.232722,0.0685828,0.274655,0.249705,0.290481,0.362783,0.286884,0.653264,0.130061,2.62049,0.303495,-0.0916287,-0.188263,16.1257,-3.53574,79.348,-0.279892,0.734759,-4.330193430185318,3.9847591519355774,0.501657,728.260009765625,,,,,,,139.8,3.328571428,139.8,3.328571428,,,,,,,,,,,,,,,,,,,"Austin Wynns","15271",642851
"Tyler Locklear","ARI",71,308,273,67,43,14,1,9,36,38,26,1,81,7,2,0,,6,2,0.244348,0.0833501,0.261416,0.318841,0.322738,0.398938,0.316372,0.721676,0.15459,4.9825,0.312672,-0.034508,0.0132732,37.2219,0.82937,101.326,-0.0212348,0.116909,0.4627019949257374,-5.933091178536415,0.488731,736.739990234375,,,,,,,337.9,4.759154929,337.9,4.759154929,,,,,,,,,,,,,,,,,,,"Tyler Locklear","31396",682988
"Alan Roden","MIN",39,168,148,38,26,8,1,3,20,18,15,0,29,4,1,0,,3,1,0.257117,0.088229,0.172055,0.512794,0.338228,0.383852,0.319213,0.72208,0.126734,4.80453,0.298269,-0.00781266,-0.0773122,20.6905,0.83998,103.68,-0.0851249,0.40405,0.6435357704758644,-1.695950210094452,0.483925,724.3099975585938,,,,,,,181.8,4.661538461,181.8,4.661538461,,,,,,,,,,,,,,,,,,,"Alan Roden","31564",702176
"Andy Ibáñez","LAD",42,182,166,40,26,9,0,5,20,21,13,0,35,2,1,0,,3,1,0.243593,0.0697114,0.192545,0.362052,0.303339,0.384905,0.301259,0.688245,0.141313,4.06456,0.281579,-0.194536,-0.137745,19.7616,-1.7431,92.4663,-0.332281,0.122706,-1.957366019487381,0.6227060481905937,0.482969,748,,,,,,,179,4.261904761,179,4.261904761,,,,,,,,,,,,,,,,,,,"Andy Ibanez","18819",628451
"Lane Thomas","KCR",92,399,357,83,52,17,2,12,48,45,33,0,103,5,4,1,,13,5,0.232332,0.0827053,0.257642,0.321009,0.303324,0.390788,0.303317,0.694112,0.158456,5.7795,0.289387,0.139821,0.0259909,43.9904,-3.15451,90.4711,0.165812,-2.23899,-4.315313085913658,-4.713991165161133,0.48124,408.05999755859375,,,,,,,406,4.413043478,406,4.413043478,,,,,,,,,,,,,,,,,,,"Lane Thomas","16939",657041
"Johnathan Rodríguez","CLE",45,196,176,44,29,8,1,7,22,24,17,0,56,1,1,0,,1,1,0.249504,0.0875376,0.285881,0.306203,0.31918,0.414229,0.319264,0.733409,0.164725,3.34138,0.325657,-0.0451457,-0.349601,24.147,0.988074,105.658,-0.394747,-0.266742,0.9121882915496826,-2.9667420387268066,0.479994,745.8900146484375,,,,,,,218.2,4.848888888,218.2,4.848888888,,,,,,,,,,,,,,,,,,,"Johnathan Rodriguez","22530",671286
"Luke Raley","SEA",65,280,245,55,34,11,1,10,32,33,21,0,85,11,2,1,,4,1,0.22231,0.0739993,0.304191,0.243266,0.309049,0.389092,0.308006,0.698141,0.166782,4.62188,0.294924,-0.163228,-0.130463,31.9364,-1.14777,103.249,-0.293691,-0.631275,0.7786001563072205,-5.731275200843811,0.47928,574.1699829101562,,,,,,,295.4,4.544615384,295.4,4.544615384,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Jordan Walker","STL",125,539,488,116,76,24,1,15,55,60,41,1,141,6,3,1,,10,3,0.238431,0.0752925,0.261791,0.287605,0.302464,0.385886,0.300874,0.68835,0.147455,4.29344,0.302003,0.108129,-0.17714,58.3565,-5.33046,93.8418,-0.0690107,-3.20633,-4.003031507134438,-9.281325578689575,0.47558,339.2900085449219,,,,,,,529.5,4.236,529.5,4.236,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Jonny DeLuca","TBR",66,287,261,61,41,10,3,8,32,31,20,1,58,4,1,1,,9,2,0.235163,0.0705884,0.203697,0.346536,0.298486,0.383049,0.297562,0.681535,0.147886,6.28078,0.273761,0.0380287,0.470659,30.3011,-3.61011,88.641,0.508688,-0.730047,-3.333638370037079,-1.9050464630126953,0.474668,604.7100219726562,,,,,,,285.4,4.324242424,285.4,4.324242424,,,,,,,,,,,,,,,,,,,"Jonny DeLuca","26365",676356
"Liam Hicks","MIA",42,172,147,36,27,6,0,2,17,16,19,0,27,4,1,0,,1,0,0.244066,0.110441,0.157257,0.702295,0.343217,0.343382,0.310033,0.686599,0.0993157,3.27664,0.280992,-0.0549514,-0.206947,19.878,-0.421529,96.6267,-0.261898,-1.19427,-0.9487573802471161,-0.2442663311958313,0.471807,495.7099914550781,,,,,,,161.7,3.85,161.7,3.85,,,,,,,,,,,,,,,,,,,"Liam Hicks","29844",689414
"Sam Haggerty","TEX",58,252,225,56,39,11,2,3,31,23,21,1,55,3,2,1,,13,3,0.2474,0.0827541,0.219664,0.376731,0.317122,0.360278,0.298786,0.677401,0.112879,7.15433,0.311194,-0.0363633,1.11438,26.8564,-2.91937,91.772,1.07802,0.165013,-1.3657934665679932,-2.734987124800682,0.467839,999,,,,,,,248.4,4.28275862,248.4,4.28275862,,,,,,,,,,,,,,,,,,,"Sam Haggerty","18054",664059
"Javier Báez","DET",81,350,329,78,53,14,2,9,37,41,13,0,83,4,3,1,,5,1,0.237413,0.0375072,0.236477,0.158609,0.273468,0.37546,0.281171,0.648927,0.138046,4.92502,0.287432,0.194024,0.117016,32.2948,-9.06039,77.9812,0.31104,-2.26029,-8.77205005288124,1.289705753326416,0.466963,474.2300109863281,,,,,,,302.1,3.729629629,302.1,3.729629629,,,,,,,,,,,,,,,,,,,"Javier Baez","12979",595879
"Brett Harris","ATH",41,175,154,36,25,7,0,4,20,19,16,0,36,3,1,1,,2,1,0.235303,0.090815,0.20533,0.442288,0.316687,0.363209,0.301996,0.679896,0.127907,3.96975,0.278982,-0.0526963,-0.166196,19.1062,-1.57136,89.7579,-0.218892,0.977838,-2.3314130008220673,0.8528377413749695,0.464974,750.5999755859375,,,,,,,163.5,3.987804878,163.5,3.987804878,,,,,,,,,,,,,,,,,,,"Brett Harris","29788",695391
"Rafael Marchán","PHI",32,128,113,26,18,5,0,2,13,13,11,0,21,2,1,1,,0,0,0.231137,0.0847872,0.163534,0.518469,0.307163,0.343386,0.289851,0.650549,0.11225,2.69206,0.261636,-0.0736243,-0.165003,12.7127,-2.4115,82.5317,-0.238628,0.909451,-2.888689324259758,3.409450650215149,0.456661,738.3099975585938,,,,,,,104.9,3.278125,104.9,3.278125,,,,,,,,,,,,,,,,,,,"Rafael Marchan","21646",665561
"Jahmai Jones","DET",36,154,133,32,19,7,1,4,20,19,17,0,38,3,1,1,,3,1,0.243894,0.10836,0.243689,0.444665,0.341257,0.419727,0.333295,0.760984,0.175832,5.7396,0.305166,-0.00193247,-0.108068,20.727,2.5307,113.888,-0.110001,0.152831,2.4107123389840126,-3.2971690595149994,0.451605,734.5399780273438,,,,,,,172.7,4.797222222,172.7,4.797222222,,,,,,,,,,,,,,,,,,,"Jahmai Jones","18872",663330
"Ty France",,78,336,302,76,53,15,0,8,35,38,20,0,61,11,2,0,,1,0,0.252279,0.0604695,0.182854,0.330699,0.32109,0.383326,0.310439,0.704416,0.131048,2.27723,0.290618,-0.184988,-0.45511,38.9874,-0.713561,97.9639,-0.640098,0.465698,-1.4486989974975586,-5.534301578998566,0.449018,695.4600219726562,,,,,,,337.2,4.323076923,337.2,4.323076923,,,,,,,,,,,,,,,,,,,"Ty France","17982",664034
"Ezequiel Duran","TEX",70,301,280,69,46,16,1,6,33,30,15,0,71,3,2,1,,9,3,0.246379,0.0511781,0.235471,0.217344,0.291633,0.376097,0.291332,0.667731,0.129718,5.05556,0.306706,-0.171653,0.324777,30.2566,-5.30883,86.6367,0.153124,-2.58395,-4.587672635912895,-1.4089508056640625,0.446421,665.4600219726562,,,,,,,277.6,3.965714285,277.6,3.965714285,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"Cody Freeman","TEX",57,245,226,55,38,11,0,6,28,27,14,0,37,2,2,1,,3,1,0.245034,0.0580464,0.150625,0.385371,0.291798,0.380132,0.291908,0.67193,0.135098,4.00177,0.26614,-0.0294368,-0.242436,24.7422,-4.20648,87.0338,-0.271873,-0.654839,-4.01600506901741,-0.07983922958374023,0.443694,739.1400146484375,,,,,,,221.2,3.880701754,221.2,3.880701754,,,,,,,,,,,,,,,,,,,"Cody Freeman","25629",683227
"George Valera","CLE",89,385,341,79,50,14,1,13,46,43,38,0,109,2,2,1,,2,1,0.231465,0.0995956,0.283039,0.35188,0.311616,0.398699,0.311058,0.710314,0.167233,3.31077,0.29624,-0.0502585,-0.640204,44.8665,-0.624257,100.005,-0.690463,0.0371647,-0.6883860256057233,-8.287835102528334,0.437371,626.260009765625,,,,,,,390.9,4.392134831,390.9,4.392134831,,,,,,,,,,,,,,,,,,,"George Valera","22541",671655
"Triston Casas","BOS",41,175,151,36,21,8,0,7,20,23,22,2,44,1,1,0,,0,0,0.240114,0.125967,0.251138,0.501585,0.339917,0.435209,0.335527,0.775126,0.195095,2.03761,0.289017,-0.152289,-0.260818,23.8705,3.19287,111.48,-0.413107,-0.315309,1.954661875963211,-3.7403094470500946,0.433556,442.7699890136719,,,,,,,208.6,5.087804878,208.6,5.087804878,,,,,,,,,,,,,,,,,,,"Triston Casas","22514",671213
"James Outman","MIN",44,189,165,36,21,7,1,6,24,20,19,0,64,3,1,0,,4,1,0.216353,0.101806,0.337183,0.301933,0.306987,0.388909,0.305106,0.695896,0.172556,5.61104,0.304038,0.0191394,0.1718,21.1121,-1.21973,93.9622,0.190939,-0.0824643,-1.1540213525295258,-1.307464323937893,0.41371,708.4299926757812,,,,,,,189.8,4.313636363,189.8,4.313636363,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Nick Sogard","BOS",58,252,221,54,39,12,0,3,29,23,27,0,53,2,1,1,,5,2,0.244059,0.105246,0.211184,0.49836,0.328643,0.340757,0.300249,0.669399,0.0966982,4.4012,0.307207,-0.198685,-0.125752,27.1557,-2.62007,87.1782,-0.324437,-1.35565,-4.13265934586525,-0.5056507587432861,0.412843,999,,,,,,,235.3,4.056896551,235.3,4.056896551,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Will Wagner","SDP",36,154,136,34,25,7,1,2,17,15,15,0,27,1,1,0,,1,1,0.253143,0.0996083,0.17334,0.574642,0.333081,0.363779,0.310068,0.69686,0.110636,3.56579,0.297706,-0.0518964,-0.265272,17.8228,-0.373512,101.73,-0.317169,0.207441,-0.0013682842254638672,-1.1425590217113495,0.407172,748.0900268554688,,,,,,,146.3,4.063888888,146.3,4.063888888,,,,,,,,,,,,,,,,,,,"Will Wagner","29634",695238
"Tyrone Taylor","NYM",66,287,264,61,39,15,2,6,33,29,15,1,65,5,2,1,,8,2,0.231853,0.0505989,0.225043,0.224841,0.283891,0.372343,0.285538,0.656234,0.14049,6.02314,0.281213,0.2805,0.377487,27.4994,-6.41183,84.4893,0.657987,0.996689,-4.61806321144104,-0.9783107042312622,0.404358,740.8900146484375,,,,,,,258.5,3.916666666,258.5,3.916666666,,,,,,,,,,,,,,,,,,,"Tyrone Taylor","13675",621438
"Kristian Campbell","BOS",37,161,141,35,24,7,1,3,18,18,16,0,41,3,1,0,,2,1,0.247837,0.0985949,0.254427,0.387517,0.335101,0.380457,0.317716,0.715559,0.13262,4.28253,0.323229,0.0190552,-0.191054,19.6326,0.609253,99.2104,-0.171999,-0.266304,-0.3218412697315216,-1.291303962469101,0.401905,447.8900146484375,,,,,,,167.2,4.518918918,167.2,4.518918918,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Luke Maile",,36,141,123,27,19,5,0,3,13,12,14,0,40,2,1,1,,2,0,0.219432,0.0987952,0.284214,0.347609,0.307832,0.330472,0.286993,0.638305,0.111041,3.56479,0.299224,-0.0661992,0.0140242,13.6573,-2.97933,81.8575,-0.052175,-0.153105,-3.0713319405913353,2.596895068883896,0.384338,999,,,,,,,122.7,3.408333333,122.7,3.408333333,,,,,,,,,,,,,,,,,,,"Luke Maile","13355",571912
"Starling Marte",,70,301,274,72,52,12,1,7,35,32,18,0,65,6,2,1,,8,2,0.262084,0.0610949,0.216376,0.282355,0.319524,0.38713,0.31016,0.706654,0.125046,5.16005,0.31849,-0.145271,0.419448,34.858,-0.707472,97.772,0.274177,-0.100699,-0.5184349715709686,-5.925699666142464,0.382956,999,,,,,,,317.1,4.53,317.1,4.53,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Daniel Schneemann","CLE",44,189,168,37,23,8,1,5,21,19,18,0,51,1,1,1,,4,1,0.219141,0.0970855,0.271205,0.357978,0.298433,0.359053,0.290693,0.657486,0.139912,4.78504,0.283994,-0.0899998,-0.0740789,18.9003,-3.43153,85.9756,-0.164079,0.0303566,-3.2881346493959427,0.5053565837442875,0.380837,622.0599975585938,,,,,,,176.9,4.020454545,176.9,4.020454545,,,,,,,,,,,,,,,,,,,"Daniel Schneemann","25180",682177
"Yohel Pozo","STL",40,166,159,42,28,9,0,5,17,21,5,0,20,1,1,0,,1,0,0.264266,0.0305889,0.121155,0.252478,0.288387,0.414524,0.30233,0.702911,0.150259,2.87349,0.275663,-0.119873,-0.130192,18.1687,-1.44547,94.839,-0.250065,-1.31219,-1.2654671967029572,-0.6871873140335083,0.380622,742.4299926757812,,,,,,,169.2,4.23,169.2,4.23,,,,,,,,,,,,,,,,,,,"Yohel Pozo","18848",650968
"Max Kepler",,36,154,137,33,20,6,0,5,19,18,14,0,31,1,1,0,,1,0,0.236984,0.0903717,0.204327,0.442289,0.311689,0.409381,0.313659,0.721069,0.172397,3.78085,0.266768,-0.141751,-0.0893998,18.2717,0.0754461,100.175,-0.231151,0.329229,-0.19926490634679794,-1.3207708299160004,0.377737,720.3099975585938,,,,,,,159.1,4.419444444,159.1,4.419444444,,,,,,,,,,,,,,,,,,,"Max Kepler","12144",596146
"Luis Urías",,39,168,146,33,23,6,0,4,17,18,16,0,32,4,1,0,,1,0,0.22878,0.0972388,0.188168,0.516766,0.319638,0.360214,0.303375,0.679852,0.131434,3.1009,0.261033,-0.0217096,-0.191395,18.5301,-1.32035,93.1111,-0.213105,-1.06406,-1.5809776782989502,-0.4640551805496216,0.372501,999,,,,,,,155.7,3.992307692,155.7,3.992307692,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
