Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"David Fry","CLE",52,221,197,43,27,9,1,7,23,26,18,1,60,4,2,0,,2,0,0.21837,0.080635,0.272612,0.295787,0.29383,0.376983,0.293432,0.670812,0.158612,3.80744,0.273109,-0.112195,-0.105375,22.5919,-3.52093,87.8629,-0.21757,0.00879594,-3.378969684243202,-3.591204199939966,0.0642848,999,,,,,,,211.2,4.061538461,211.2,4.061538461,,,,,,,,,,,,,,,,,,,"David Fry","24934",681807
"Nelson Rada","LAA",15,63,55,13,11,2,0,0,7,5,6,0,15,1,0,1,,3,1,0.23999,0.0927632,0.23783,0.390041,0.320841,0.305013,0.284306,0.625854,0.0650236,5.65756,0.319728,-0.00811012,0.0463584,5.97341,-1.47053,79.2133,0.0382482,0.128345,-1.5052267909049988,-0.04665493965148926,0.0630732,999,,,,,,,47.5,3.166666666,47.5,3.166666666,,,,,,,,,,,,,,,,,,,"Nelson Rada","sa3018421",703185
"Tristan Gray","MIN",15,63,58,13,8,3,0,2,7,7,4,0,18,1,1,0,,0,0,0.220221,0.0653603,0.288281,0.226725,0.277583,0.376971,0.284121,0.654554,0.15675,3.50314,0.284398,-0.0163943,-0.0845798,5.96393,-1.48,79.5059,-0.100974,-0.0628215,-1.6227196529507637,0.06217854470014572,0.0621872,999,,,,,,,57.3,3.82,57.3,3.82,,,,,,,,,,,,,,,,,,,"Tristan Gray","19877",656484
"Ryan Kreidler","MIN",24,105,91,18,12,4,0,2,11,9,11,0,32,1,1,1,,3,1,0.195924,0.105838,0.309016,0.342498,0.29131,0.303527,0.269911,0.594836,0.107603,5.0321,0.28017,0.0104701,-0.0170683,8.72848,-3.67808,69.7171,-0.00659817,-0.0868756,-3.754249505698681,0.7381244078278542,0.0611629,999,,,,,,,79.1,3.295833333,79.1,3.295833333,,,,,,,,,,,,,,,,,,,"Ryan Kreidler","25867",668952
"Nate Eaton","BOS",15,63,57,14,9,3,0,1,7,7,4,0,16,1,0,0,,2,1,0.240252,0.0647689,0.246124,0.263156,0.297711,0.374481,0.294274,0.672192,0.134229,5.91052,0.303311,-0.000507696,0.114388,6.48327,-0.960661,83.062,0.11388,0.123254,-1.1438177525997162,-0.4517460837960243,0.058604,999,,,,,,,55.5,3.7,55.5,3.7,,,,,,,,,,,,,,,,,,,"Nate Eaton","25055",681987
"Eduardo Valencia","DET",3,13,12,3,2,0,0,0,1,2,1,0,3,0,0,0,,0,0,0.2371,0.0708003,0.227691,0.310949,0.296791,0.4001,0.302181,0.696891,0.163,2.90674,0.276423,-0.00183039,-0.016513,1.39941,-0.113009,92.4541,-0.0183434,-0.0245455,-0.13218248635530472,0.2254545446485281,0.0546172,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Eduardo Valencia","sa3006622",680664
"Joey Wiemer","WSN",28,119,106,22,14,5,0,3,12,12,10,0,36,1,1,0,,3,1,0.207555,0.0859175,0.299454,0.286914,0.284043,0.34157,0.277058,0.625613,0.134015,4.50555,0.278004,-0.0300703,0.0224999,10.5829,-3.47792,75.3989,-0.00757039,0.518349,-3.477299570571631,0.04334908723831177,0.0537354,999,,,,,,,95.8,3.421428571,95.8,3.421428571,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Enmanuel Valdez","PIT",3,14,12,3,2,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.239126,0.0941777,0.219007,0.430021,0.313835,0.403855,0.313314,0.717689,0.164728,3.94082,0.281076,-0.00207165,-0.0138348,1.65715,0.00294121,98.3317,-0.0159065,0.0460102,-0.04358847625553608,0.09601018950343132,0.0530189,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Enmanuel Valdez","21716",665839
"Korey Lee","CHW",26,102,96,21,14,4,0,3,11,11,6,0,28,1,0,0,,1,0,0.220191,0.0553861,0.269406,0.205586,0.2672,0.355493,0.272194,0.622693,0.135302,4.199,0.278092,0.0286294,-0.0555372,8.7022,-3.39715,71.7909,-0.0269079,-0.687785,-3.431475590914488,1.3122150897979736,0.052373,999,,,,,,,84.3,3.242307692,84.3,3.242307692,,,,,,,,,,,,,,,,,,,"Korey Lee","25543",686676
"Trey Sweeney","DET",5,21,19,4,3,1,0,1,2,2,2,0,6,0,0,0,,0,0,0.223695,0.0845988,0.26737,0.31641,0.294355,0.357778,0.287179,0.652133,0.134083,4.99135,0.287404,-0.00626449,0.000897474,2.04012,-0.441189,82.1199,-0.00536701,0.0117125,-0.44791758339852095,0.23671249020844698,0.0523411,999,,,,,,,21.7,4.34,21.7,4.34,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Tyler Fitzgerald","SFG",5,21,19,4,3,1,0,1,2,2,1,0,6,0,0,0,,1,0,0.232734,0.0626561,0.290701,0.215534,0.290166,0.378986,0.292454,0.669153,0.146252,5.62846,0.307583,0.0124597,0.0262316,2.13007,-0.351246,88.319,0.0386912,0.0845676,-0.25204114615917206,0.05956757441163063,0.0517908,999,,,,,,,20.6,4.12,20.6,4.12,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Tanner Murray","CHW",15,63,59,14,9,3,0,1,6,6,3,0,15,1,0,0,,0,0,0.22961,0.0480022,0.237038,0.202508,0.27273,0.34554,0.270906,0.61827,0.11593,3.33317,0.285507,-0.00800657,-0.0942486,5.28799,-2.15594,70.9034,-0.102255,0.417411,-2.262761414051056,0.5924112945795059,0.0509524,999,,,,,,,49.5,3.3,49.5,3.3,,,,,,,,,,,,,,,,,,,"Tanner Murray","sa3016805",695020
"Tre' Morgan","TBR",8,35,30,7,5,1,0,1,4,3,4,0,7,0,0,0,,0,0,0.245964,0.110932,0.206481,0.537248,0.33676,0.357797,0.309147,0.694557,0.111833,4.17584,0.300693,0,-0.0545215,4.02447,-0.111049,96.6215,-0.0545215,0.108871,-0.19388888403773308,-0.5161290317773819,0.0506063,999,,,,,,,33.5,4.1875,33.5,4.1875,,,,,,,,,,,,,,,,,,,"Tre' Morgan","sa3022919",691003
"Sam Antonacci","CHW",3,14,12,3,2,1,0,0,2,1,1,0,3,1,0,0,,1,0,0.244054,0.0942975,0.179036,0.526697,0.34462,0.337794,0.308565,0.682414,0.0937398,6.29216,0.296647,0,0.0174606,1.60317,-0.0510374,96.8455,0.0174606,-0.0126783,-0.034590939059853554,0.037321739830076694,0.0495794,999,,,,,,,15.6,5.2,15.6,5.2,,,,,,,,,,,,,,,,,,,"Sam Antonacci","sa3025363",803011
"Heston Kjerstad","BAL",6,28,25,6,4,1,0,1,3,3,2,0,7,1,0,0,,0,0,0.237427,0.0662886,0.262121,0.252893,0.301347,0.401171,0.305315,0.702518,0.163743,4.37665,0.295573,-0.00388826,-0.0348063,3.13246,-0.175953,96.3084,-0.0386946,-0.02897,-0.16052134707570076,-0.32896997034549713,0.048519,999,,,,,,,29.9,4.983333333,29.9,4.983333333,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Dylan Carlson","CHC",5,21,18,4,3,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.229624,0.107877,0.23225,0.464487,0.321062,0.365334,0.305042,0.686396,0.13571,4.43566,0.283396,0.00398829,-0.0185488,2.34469,-0.136626,96.3409,-0.0145605,0.0754832,-0.10563379339873791,-0.1495167538523674,0.0453781,999,,,,,,,13.3,2.66,13.3,2.66,,,,,,,,,,,,,,,,,,,"Dylan Carlson","20126",666185
"Mark Canha","TEX",23,98,85,20,14,4,0,2,10,9,9,0,20,3,1,0,,1,0,0.235837,0.0909252,0.208339,0.436429,0.324302,0.349051,0.300757,0.673353,0.113214,3.30683,0.285547,-0.106022,-0.103481,10.601,-0.978496,93.1297,-0.209504,-0.545624,-1.0030592381954193,-1.9456241726875305,0.043413,999,,,,,,,95.3,4.14347826,95.3,4.14347826,,,,,,,,,,,,,,,,,,,"Mark Canha","11445",592192
"Reese McGuire","MIL",3,13,12,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.223427,0.0588098,0.232252,0.253215,0.273565,0.350802,0.273332,0.624367,0.127375,3.14715,0.267682,-0.0111509,-0.00705695,1.0996,-0.41282,73.5808,-0.0182078,0.0575371,-0.4190039373934269,0.3075370714068413,0.0406751,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Reese McGuire","15674",624512
"Miles Mastrobuoni","SEA",3,14,12,3,2,1,0,0,2,1,1,0,3,0,0,0,,0,0,0.237297,0.0999157,0.194862,0.51275,0.314332,0.325071,0.286833,0.639403,0.0877734,4.9463,0.29128,-0.00562095,0.0194074,1.35615,-0.298058,88.6638,0.0137864,0.0362182,-0.1732686636969447,0.0862182267010212,0.0403937,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Miles Mastrobuoni","20017",670156
"Austin Slater","DET",6,28,24,6,4,1,0,1,3,3,3,0,8,0,0,0,,0,0,0.229058,0.103319,0.292167,0.35363,0.31606,0.358881,0.300274,0.67494,0.129823,4.52203,0.31229,-0.00212929,-0.0214454,3.01786,-0.290558,91.1405,-0.0235746,0.0463457,-0.31594868190586567,-0.2536543570458889,0.0403225,999,,,,,,,30.9,5.15,30.9,5.15,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"RJ Schreck","TOR",3,14,12,3,2,0,0,0,2,2,2,0,3,0,0,0,,0,0,0.216978,0.113722,0.242857,0.468269,0.322267,0.386315,0.31364,0.708582,0.169338,4.32386,0.260316,-0.00114715,-0.0104116,1.66086,0.00665321,101.203,-0.0115587,0.0467308,0.0082852803170681,-0.10326923802495003,0.039582,999,,,,,,,10.8,3.6,10.8,3.6,,,,,,,,,,,,,,,,,,,"RJ Schreck","sa3022602",702302
"Gabriel Rincones Jr.","PHI",8,35,31,7,4,1,0,1,4,4,4,0,10,0,0,0,,1,0,0.216334,0.10155,0.271651,0.373824,0.304531,0.370474,0.297046,0.675005,0.15414,4.85747,0.274444,-0.00321402,0.00807308,3.6806,-0.454915,87.461,0.00485906,0.10125,-0.5152887450531125,-0.2737499997019768,0.0384101,999,,,,,,,34.4,4.3,34.4,4.3,,,,,,,,,,,,,,,,,,,"Gabriel Rincones Jr.","sa3020758",687282
"Willie MacIver","TEX",3,13,11,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.226381,0.0772562,0.266972,0.28938,0.296788,0.353465,0.287627,0.650254,0.127084,4.73421,0.294031,-0.00130045,-0.000505385,1.24816,-0.264255,84.0849,-0.00180583,0.00690852,-0.2419056063517928,0.2569085229188204,0.037921,999,,,,,,,11.7,3.9,11.7,3.9,,,,,,,,,,,,,,,,,,,"Willie MacIver","24641",680862
"Kyren Paris","LAA",5,21,19,4,2,1,0,1,2,2,2,0,7,0,0,0,,1,0,0.205091,0.0928204,0.335496,0.276666,0.288681,0.352745,0.284195,0.641426,0.147653,6.95706,0.291778,0,0.0684547,1.98925,-0.49206,79.1372,0.0684547,0.0186391,-0.4479205161333084,0.09363905340433121,0.0377026,999,,,,,,,23.6,4.72,23.6,4.72,,,,,,,,,,,,,,,,,,,"Kyren Paris","26420",677347
"Shay Whitcomb","HOU",3,14,13,3,2,1,0,1,2,2,1,0,4,0,0,0,,0,0,0.22368,0.0700012,0.297047,0.235657,0.286206,0.392946,0.295076,0.679152,0.169266,4.71217,0.285078,-0.00235686,0.0073757,1.44985,-0.204359,88.3862,0.00501883,0.0219411,-0.186616743914783,0.0719410628080368,0.0375673,999,,,,,,,19.1,6.366666666,19.1,6.366666666,,,,,,,,,,,,,,,,,,,"Shay Whitcomb","27789",694376
"Vidal Bruján","NYM",6,28,25,6,4,1,0,0,3,3,2,0,6,0,0,0,,1,0,0.226587,0.0789622,0.208025,0.37958,0.296169,0.328039,0.27698,0.624207,0.101452,5.03151,0.276142,0.0131224,-0.0648339,2.48832,-0.820099,78.6266,-0.0517116,-0.00691171,-0.7610033117234707,0.19308829680085182,0.0372061,999,,,,,,,19.4,3.233333333,19.4,3.233333333,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Kevin Alcántara","CHC",8,35,32,7,5,1,0,1,4,4,3,0,11,0,0,0,,1,0,0.231261,0.0776693,0.313879,0.24745,0.293666,0.3661,0.290004,0.659766,0.134839,4.20483,0.320515,0.00102736,-0.015259,3.48048,-0.655037,86.0394,-0.0142316,-0.0359723,-0.5933476099744439,-0.21097233891487122,0.0368467,999,,,,,,,30.4,3.8,30.4,3.8,,,,,,,,,,,,,,,,,,,"Kevin Alcantara","25971",682634
"Max Schuemann","NYY",3,14,12,3,2,0,0,0,2,1,1,0,3,0,0,0,,0,0,0.229155,0.103649,0.230642,0.449393,0.322689,0.335555,0.296452,0.658245,0.106401,5.34315,0.291716,-0.00189786,0.00962871,1.46549,-0.188717,89.887,0.00773084,-0.0756655,-0.15913928905501962,0.024334482848644257,0.0355078,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Max Schuemann","24488",680474
"Mason McCoy","SDP",6,28,25,5,3,1,0,0,3,2,2,0,9,0,0,0,,1,0,0.203145,0.080106,0.313265,0.255713,0.271626,0.310297,0.258863,0.581923,0.107151,5.56328,0.288773,-0.00190109,0.0274332,2.07645,-1.23197,66.6532,0.0255321,0.184781,-1.0811089519411325,0.48478084802627563,0.0342991,999,,,,,,,13.8,2.3,13.8,2.3,,,,,,,,,,,,,,,,,,,"Mason McCoy","22232",669200
"Blake Dunn","CIN",6,28,24,6,4,1,0,1,3,3,3,0,8,1,0,0,,1,0,0.231756,0.0893897,0.288401,0.309949,0.319655,0.340547,0.296755,0.660202,0.108792,5.7409,0.321316,-0.000294727,0.0553061,2.93787,-0.370545,83.9921,0.0550114,-0.134298,-0.4762239493429661,-0.13429798185825348,0.0328469,999,,,,,,,35.8,5.966666666,35.8,5.966666666,,,,,,,,,,,,,,,,,,,"Blake Dunn","29487",694362
"Tyler Callihan","CIN",8,35,32,7,5,1,0,1,4,4,3,0,10,0,0,0,,1,0,0.226484,0.0742898,0.283936,0.261643,0.289589,0.352876,0.283276,0.642464,0.126391,5.48071,0.30423,-0.00451519,0.0320779,3.28929,-0.846234,74.7579,0.0275627,0.0417874,-1.0195344164967537,0.16678741201758385,0.031892,999,,,,,,,30.4,3.8,30.4,3.8,,,,,,,,,,,,,,,,,,,"Tyler Callihan","27497",682997
"Jonah Bride","TEX",3,14,12,3,2,1,0,0,1,1,2,0,3,0,0,0,,0,0,0.217773,0.120996,0.229699,0.526757,0.321058,0.333261,0.294649,0.654319,0.115488,2.43821,0.270929,-0.00538519,-0.0255639,1.44499,-0.209219,88.9217,-0.0309491,-0.0076259,-0.2137484010308981,0.042374104261398315,0.0317663,999,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Jonah Bride","24703",681146
"Jonathon Long","CHC",3,14,12,3,2,0,0,0,2,2,1,0,3,0,0,0,,0,0,0.246196,0.101621,0.230283,0.441285,0.330658,0.380967,0.315031,0.711625,0.13477,2.80542,0.301829,-0.000564554,-0.0201287,1.67667,0.0224574,103.184,-0.0206932,0.0556119,0.032132744789123535,-0.19438806176185608,0.0310547,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Jonathon Long","sa3022864",675085
"Sterlin Thompson","COL",6,28,25,7,4,1,0,1,3,3,2,0,6,1,0,0,,0,0,0.258362,0.071845,0.231979,0.309705,0.324915,0.413128,0.322194,0.738044,0.154767,5.14483,0.318737,-0.00247607,-0.0191414,3.51617,0.207756,92.6454,-0.0216175,-0.0768814,-0.265684450045228,-0.376881368458271,0.0295684,999,,,,,,,35.5,5.916666666,35.5,5.916666666,,,,,,,,,,,,,,,,,,,"Sterlin Thompson","sa3019999",694514
"Zac Veen","COL",28,119,108,27,18,5,1,3,14,13,9,0,28,1,1,0,,4,1,0.249872,0.0748062,0.235445,0.317723,0.311312,0.395068,0.307905,0.70638,0.145196,5.87959,0.309052,-0.00792695,0.0792343,13.5632,-0.497548,82.8573,0.0713073,-0.0534757,-2.346489742398262,-1.3284757062792778,0.0290766,999,,,,,,,126.4,4.514285714,126.4,4.514285714,,,,,,,,,,,,,,,,,,,"Zac Veen","27770",691728
"Tomás Nido","DET",3,13,12,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.229539,0.0438867,0.252771,0.173622,0.269164,0.340738,0.267284,0.609901,0.111199,2.78634,0.289496,-0.0177222,-0.0136777,1.03675,-0.475666,68.4153,-0.0314,0.0322565,-0.5078965947031975,0.28225645050406456,0.0267207,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Bryan Ramos","BAL",5,21,19,4,3,1,0,1,2,2,1,0,5,0,0,0,,0,0,0.212786,0.0683552,0.242473,0.281908,0.277218,0.354023,0.277822,0.631242,0.141237,4.14031,0.255793,0.00165197,-0.0192187,1.88059,-0.600718,77.3696,-0.0175667,0.0383335,-0.5776905156672001,0.11333354562520981,0.0264405,999,,,,,,,18.7,3.74,18.7,3.74,,,,,,,,,,,,,,,,,,,"Bryan Ramos","25621",682868
"Spencer Jones","NYY",5,21,19,4,2,1,0,1,3,3,2,0,8,0,0,0,,1,0,0.222748,0.078752,0.376583,0.209123,0.2887,0.410388,0.302479,0.699088,0.18764,5.95882,0.325695,-0.00176658,0.0219935,2.30099,-0.180319,94.0386,0.0202269,-0.11745,-0.12732236459851265,-0.34245000034570694,0.0258864,999,,,,,,,23.6,4.72,23.6,4.72,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Brandon Valenzuela","TOR",3,13,12,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.202952,0.0825898,0.269451,0.306511,0.272082,0.328218,0.265352,0.6003,0.125266,3.18487,0.258299,-0.00110686,-0.0140966,1.01667,-0.49575,67.9385,-0.0152034,0.0580755,-0.49889331962913275,0.3080754727125168,0.0255513,999,,,,,,,2.2,0.733333333,2.2,0.733333333,,,,,,,,,,,,,,,,,,,"Brandon Valenzuela","sa3005729",678218
"Brendan Rodgers","BOS",5,21,19,5,3,1,0,0,2,2,1,0,6,0,0,0,,0,0,0.235446,0.0701564,0.268191,0.261591,0.294511,0.360772,0.288095,0.655282,0.125326,2.93931,0.307193,0.012178,-0.0388237,2.05575,-0.425563,78.8059,-0.0266458,0.00118133,-0.5512210670858622,0.0761813378194347,0.0253475,999,,,,,,,14.9,2.98,14.9,2.98,,,,,,,,,,,,,,,,,,,"Brendan Rodgers","17907",663898
"Santiago Espinal","LAD",5,21,19,5,4,1,0,0,2,2,1,0,3,0,0,0,,0,0,0.250067,0.0665336,0.133735,0.497505,0.303823,0.334221,0.282501,0.638043,0.0841537,3.16603,0.28006,0.00595054,-0.0259242,1.96036,-0.52095,79.6165,-0.0199737,-0.0027811,-0.5273060016334057,0.0722189040388912,0.0249221,999,,,,,,,14.9,2.98,14.9,2.98,,,,,,,,,,,,,,,,,,,"Santiago Espinal","19997",669289
"Justin Turner",,49,210,185,45,31,9,0,5,22,22,20,0,41,3,2,0,,1,0,0.243826,0.0929259,0.193801,0.479491,0.323189,0.369405,0.306188,0.692594,0.125579,2.79404,0.285173,-0.571997,-0.312185,23.6424,-1.17077,95.0437,-0.884182,-0.000255378,-2.114349842071533,-4.750255377992289,0.0248312,999,,,,,,,211,4.306122448,211,4.306122448,,,,,,,,,,,,,,,,,,,"Justin Turner","5235",457759
"Taylor Trammell","HOU",3,14,12,3,1,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.215036,0.112418,0.301346,0.373052,0.308631,0.394518,0.308735,0.703149,0.179482,4.83716,0.280155,-0.00584271,0.000595512,1.6051,-0.0491041,97.7952,-0.0052472,-0.0484279,-0.04162811487913132,-0.1984279416501522,0.0247393,999,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Taylor Trammell","19960",666211
"Kyle Farmer","ATL",6,28,26,6,4,1,0,1,3,3,2,0,6,1,0,0,,0,0,0.233048,0.060031,0.223631,0.268437,0.291638,0.357779,0.285829,0.649417,0.124731,3.27709,0.282696,-0.010672,-0.0642267,2.68947,-0.618948,80.916,-0.0748988,-0.0817753,-0.7082153484225273,0.018224678933620453,0.0247163,999,,,,,,,28.9,4.816666666,28.9,4.816666666,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Garrett Stubbs","PHI",5,19,17,4,3,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.221877,0.0803231,0.245491,0.327194,0.29465,0.3263,0.276494,0.62095,0.104423,4.44327,0.283487,-0.00919706,-0.0115723,1.69869,-0.569936,73.3819,-0.0207693,-0.0478591,-0.6264897156506777,0.3271408900618553,0.024554,999,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Garrett Stubbs","18067",596117
"A.J. Vukovich","ARI",6,28,26,6,4,1,0,1,3,3,2,0,8,0,0,0,,0,0,0.235895,0.0660202,0.300996,0.219339,0.290055,0.382853,0.292655,0.672908,0.146958,4.29534,0.316562,-0.00107335,-0.0386321,2.84465,-0.463764,85.079,-0.0397055,0.1431,-0.5348721258342266,-0.15690000355243683,0.024534,999,,,,,,,25.9,4.316666666,25.9,4.316666666,,,,,,,,,,,,,,,,,,,"A.J. Vukovich","sa3014525",691021
"Victor Mesa Jr.","TBR",3,14,13,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.23316,0.0707257,0.210398,0.336151,0.291682,0.369025,0.289627,0.660706,0.135865,4.36084,0.275307,0.00104258,-0.0109314,1.3879,-0.266304,83.1745,-0.00988882,-0.0062584,-0.287520345300436,0.04374159732833505,0.0243584,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","25999",683748
"Shane McGuire","ATH",3,13,11,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.211098,0.107557,0.246728,0.435936,0.30346,0.29343,0.272145,0.59689,0.0823318,3.29325,0.277635,-0.00251862,-0.0126574,1.08727,-0.42515,69.1951,-0.015176,0.0226047,-0.4799078479409218,0.27260465174913406,0.0238646,999,,,,,,,3.2,1.066666666,3.2,1.066666666,,,,,,,,,,,,,,,,,,,"Shane McGuire","sa3017284",676063
"Eric Haase","SFG",3,13,12,3,2,0,0,0,1,1,1,0,4,0,0,0,,0,0,0.21786,0.0673302,0.315303,0.213541,0.273747,0.348944,0.273229,0.62269,0.131083,2.98151,0.296143,-0.00434225,-0.00895717,1.09853,-0.413889,75.1491,-0.0132994,-0.0220791,-0.3903037179261446,0.22792093269526958,0.0230876,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Eric Haase","14111",606992
"Grant McCray","SFG",3,14,13,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.222961,0.077141,0.303736,0.253974,0.287291,0.359019,0.284018,0.64631,0.136059,6.64468,0.306356,-0.000412118,0.0275783,1.32415,-0.330057,82.5399,0.0271662,-0.0276244,-0.2625480890274048,0.022375643253326416,0.0230828,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Grant McCray","25690",687529
"Jeferson Quero","MIL",2,6,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.226947,0.0755276,0.195003,0.387315,0.291195,0.363897,0.288046,0.655093,0.136951,3.23147,0.257708,0,-0.00378979,0.626259,-0.12995,83.6608,-0.00378979,0.0146386,-0.12772788479924202,0.13963855430483818,0.023004,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Jeferson Quero","sa3015407",691620
"Trei Cruz","DET",3,14,12,3,2,1,0,0,2,1,2,0,4,0,0,0,,0,0,0.217576,0.11743,0.258557,0.454172,0.312144,0.339001,0.290926,0.651145,0.121426,4.77439,0.285286,-0.00242358,-0.0219341,1.40267,-0.251538,84.7008,-0.0243577,-0.0803193,-0.27680351957678795,0.019680671393871307,0.0229931,999,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Trei Cruz","sa3014420",669360
"Hao-Yu  Lee","DET",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.233209,0.0807642,0.220024,0.367069,0.305012,0.37225,0.297563,0.677263,0.139042,5.73312,0.281793,0,0.00293701,0.739055,-0.0880488,89.2728,0.00293701,0.03915,-0.0855658131185919,0.0641499999910593,0.0224589,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Hao-Yu  Lee","sa3017863",701678
"Mickey Gasper","BOS",2,6,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.238019,0.10168,0.18945,0.536709,0.328354,0.368168,0.310062,0.696522,0.13015,3.63355,0.277763,-0.00211837,-0.00252591,0.740654,-0.015555,93.9375,-0.00464427,-0.0432885,-0.050374504178762436,0.08171147480607033,0.0221238,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Jonatan Clase","TOR",3,14,13,3,2,1,0,0,2,1,1,0,4,0,0,0,,1,0,0.223475,0.0832284,0.277957,0.299429,0.293089,0.359672,0.287628,0.652761,0.136196,6.54198,0.294994,0.00197981,0.0471109,1.36518,-0.289024,83.2835,0.0490907,0.00831193,-0.22674277797341347,-0.04168807342648506,0.0218362,999,,,,,,,11.6,3.866666666,11.6,3.866666666,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"Kevin Newman","KCR",3,14,13,3,2,1,0,0,2,1,1,0,2,0,0,0,,0,0,0.254207,0.0549683,0.170711,0.321996,0.29932,0.350921,0.285754,0.650241,0.0967145,4.73802,0.298584,0.00539178,0.00347789,1.34389,-0.31032,78.3725,0.00886967,0.028219,-0.3479977333918214,0.07821903750300407,0.0216983,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Kevin Newman","17696",621028
"T.J. Rumfield","COL",15,63,56,15,10,3,0,2,7,7,5,0,13,1,1,0,,0,0,0.260725,0.083185,0.201218,0.413407,0.330234,0.400447,0.319996,0.730681,0.139722,3.25436,0.308802,-0.00808265,-0.102128,7.79896,0.355021,91.1397,-0.11021,0.102685,-0.7717922106385231,-1.122314989566803,0.0206588,999,,,,,,,73.5,4.9,73.5,4.9,,,,,,,,,,,,,,,,,,,"T.J. Rumfield","sa3017330",681198
"Ben Rortvedt","NYM",3,13,11,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.201876,0.0903072,0.269349,0.335279,0.285409,0.306314,0.26701,0.591723,0.104437,2.37469,0.265904,-0.00505104,-0.0255753,1.0339,-0.478519,71.7966,-0.0306263,-0.0412024,-0.45849019289016724,0.208797637373209,0.0201839,999,,,,,,,3.2,1.066666666,3.2,1.066666666,,,,,,,,,,,,,,,,,,,"Ben Rortvedt","20287",666163
