Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Nelson Velázquez","STL",13,56,50,11,7,2,0,2,6,7,5,0,15,0,0,0,,1,0,0.220471,0.0853442,0.266043,0.320792,0.292162,0.393176,0.298574,0.685338,0.172705,4.21153,0.267116,0.0409182,-0.0433575,5.95844,-0.658387,92.2662,-0.00243932,-0.0371365,-0.5157424828503281,-0.6371364966034889,0.0726679,999,,,,,,,53.1,4.084615384,53.1,4.084615384,,,,,,,,,,,,,,,,,,,"Nelson Velazquez","23359",676369
"Ty France","SDP",11,49,44,11,8,2,0,1,5,5,3,0,9,2,0,0,,0,0,0.250279,0.0594694,0.185989,0.319746,0.318541,0.380641,0.308206,0.699183,0.130362,2.27317,0.289155,-0.0230258,-0.0658422,5.59683,-0.192903,100.455,-0.088868,0.0587981,-0.06244399584829807,-0.8662019595503807,0.0717821,999,,,,,,,47.8,4.345454545,47.8,4.345454545,,,,,,,,,,,,,,,,,,,"Ty France","17982",664034
"Rowdy Tellez",,44,189,171,40,25,7,0,8,20,24,15,0,46,1,2,0,,1,0,0.231673,0.0783937,0.241632,0.324434,0.295686,0.412847,0.306558,0.708533,0.181174,2.33429,0.265898,-0.180147,-0.192419,21.3348,-0.997052,95.2972,-0.372566,-0.420465,-1.423078030347824,-4.295465260744095,0.0693711,999,,,,,,,198.4,4.509090909,198.4,4.509090909,,,,,,,,,,,,,,,,,,,"Rowdy Tellez","15679",642133
"Thairo Estrada","BAL",5,21,20,5,4,1,0,1,2,2,1,0,4,0,0,0,,0,0,0.257396,0.042953,0.19058,0.22538,0.299734,0.391273,0.30076,0.691006,0.133877,4.60547,0.29784,0.000778601,-0.0221215,2.27168,-0.209635,93.1703,-0.0213429,0.0704098,-0.19038368947803974,0.14540982246398926,0.0693486,999,,,,,,,23.3,4.66,23.3,4.66,,,,,,,,,,,,,,,,,,,"Thairo Estrada","16426",642731
"Maximo Acosta","MIA",15,63,57,13,9,2,0,1,7,6,5,0,16,1,0,0,,2,1,0.224455,0.0727884,0.246667,0.295088,0.286075,0.343978,0.278287,0.630053,0.119522,5.54525,0.281851,0.00528301,0.0153098,5.66553,-1.77841,74.8794,0.0205928,0.00365958,-1.8551150169223547,0.4286595934536308,0.0685054,999,,,,,,,50,3.333333333,50,3.333333333,,,,,,,,,,,,,,,,,,,"Maximo Acosta","27963",691185
"Ben Gamel","ATL",16,70,61,14,9,3,0,2,8,7,8,0,21,1,0,0,,1,0,0.226693,0.114972,0.294685,0.390151,0.321729,0.36307,0.304397,0.684798,0.136376,3.45374,0.312116,-0.045483,-0.150772,7.77898,-0.492056,93.6361,-0.196255,-0.214261,-0.7242323607206345,-0.9642613530158997,0.0655233,999,,,,,,,73.8,4.6125,73.8,4.6125,,,,,,,,,,,,,,,,,,,"Ben Gamel","12160",592325
"Nelson Rada","LAA",15,63,55,13,11,2,0,0,7,5,6,0,15,1,0,1,,3,1,0.23999,0.0927632,0.23783,0.390041,0.320841,0.305013,0.284306,0.625854,0.0650236,5.65756,0.319728,-0.00811012,0.0463584,5.97341,-1.47053,79.2133,0.0382482,0.128345,-1.5052267909049988,-0.04665493965148926,0.0630732,999,,,,,,,47.5,3.166666666,47.5,3.166666666,,,,,,,,,,,,,,,,,,,"Nelson Rada","sa3018421",703185
"Tristan Gray","MIN",15,63,58,13,8,3,0,2,7,7,4,0,18,1,1,0,,0,0,0.220282,0.0653603,0.288281,0.226725,0.277639,0.377113,0.284198,0.654752,0.15683,3.5062,0.284466,-0.0163943,-0.0845806,5.9679,-1.47604,79.5592,-0.100975,-0.0628215,-1.6187604367733002,0.06217854470014572,0.0625923,999,,,,,,,57.3,3.82,57.3,3.82,,,,,,,,,,,,,,,,,,,"Tristan Gray","19877",656484
"Ryan Kreidler","MIN",24,105,91,18,12,4,0,2,11,9,11,0,32,1,1,1,,3,1,0.195971,0.105838,0.309016,0.342498,0.29135,0.303623,0.269963,0.594973,0.107652,5.03516,0.28023,0.0104701,-0.0170734,8.73295,-3.6736,69.7532,-0.00660332,-0.0868756,-3.7497828835621476,0.7381244078278542,0.0616198,999,,,,,,,79.1,3.295833333,79.1,3.295833333,,,,,,,,,,,,,,,,,,,"Ryan Kreidler","25867",668952
"John Rave","KCR",23,98,87,20,13,4,1,2,11,10,9,0,26,0,1,1,,3,1,0.228648,0.0923511,0.262576,0.351713,0.302823,0.37186,0.296629,0.674683,0.143211,5.93777,0.294321,-0.0181848,0.0894919,10.2725,-1.30698,85.8636,0.0713071,-0.171897,-1.5615051835775375,-1.2218966335058212,0.0603233,999,,,,,,,91,3.956521739,91,3.956521739,,,,,,,,,,,,,,,,,,,"John Rave","26284",670231
"Nate Eaton","BOS",15,63,57,14,9,3,0,1,7,7,4,0,16,1,0,0,,2,1,0.240319,0.0647689,0.246124,0.263156,0.297773,0.374617,0.294352,0.67239,0.134298,5.91046,0.303388,-0.000507696,0.114393,6.48727,-0.956663,83.1158,0.113886,0.123254,-1.1398144289851189,-0.4517460837960243,0.0590136,999,,,,,,,55.5,3.7,55.5,3.7,,,,,,,,,,,,,,,,,,,"Nate Eaton","25055",681987
"Jhostynxon Garcia","PIT",63,273,250,58,38,11,2,7,31,29,18,0,76,3,2,1,,3,1,0.231076,0.0650276,0.278299,0.233661,0.288256,0.378732,0.291166,0.666988,0.147656,5.01606,0.298924,0,-0.226198,27.4054,-4.85163,83.16,-0.226198,-0.623357,-5.674983233213425,-2.8483564853668213,0.0572374,999,,,,,,,249.8,3.965079365,249.8,3.965079365,,,,,,,,,,,,,,,,,,,"Jhostynxon Garcia","28142",691373
"Joey Wiemer","WSN",28,119,106,22,14,5,0,3,12,12,10,0,36,1,1,0,,3,1,0.20761,0.0859175,0.299454,0.286914,0.284092,0.341696,0.277126,0.625788,0.134086,4.50551,0.278067,-0.0300703,0.0224818,10.5894,-3.47136,75.4454,-0.00758844,0.518349,-3.4707635031081736,0.04334908723831177,0.0544041,999,,,,,,,95.8,3.421428571,95.8,3.421428571,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Korey Lee","CHW",26,102,96,21,14,4,0,3,11,11,6,0,28,1,0,0,,1,0,0.220246,0.0553861,0.269406,0.205586,0.267252,0.35562,0.272265,0.622872,0.135373,4.19896,0.278151,0.0286294,-0.0555448,8.70811,-3.39124,71.8399,-0.0269155,-0.687785,-3.425569947808981,1.3122150897979736,0.0529772,999,,,,,,,84.3,3.242307692,84.3,3.242307692,,,,,,,,,,,,,,,,,,,"Korey Lee","25543",686676
"Tyler Fitzgerald","SFG",5,21,19,4,3,1,0,1,2,2,1,0,6,0,0,0,,1,0,0.232801,0.0626561,0.290701,0.215534,0.290228,0.37914,0.292539,0.669368,0.146338,5.6316,0.307661,0.0124597,0.0262349,2.13152,-0.349794,88.3773,0.0386946,0.0845676,-0.2505856528878212,0.05956757441163063,0.0519397,999,,,,,,,20.6,4.12,20.6,4.12,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Joshua Baez","STL",5,21,19,4,3,1,0,1,2,2,2,0,6,0,0,0,,1,0,0.233711,0.0789615,0.279801,0.282206,0.304923,0.382202,0.301698,0.687124,0.148491,6.0834,0.305531,0,0.070071,2.28767,-0.193638,94.406,0.070071,0.0942672,-0.0691603273153305,-0.13073275238275528,0.0510316,999,,,,,,,23.6,4.72,23.6,4.72,,,,,,,,,,,,,,,,,,,"Joshua Baez","sa3017022",695491
"Tanner Murray","CHW",15,63,59,14,9,3,0,1,6,6,3,0,15,1,0,0,,0,0,0.22961,0.0480022,0.237038,0.202508,0.27273,0.34554,0.270906,0.61827,0.11593,3.33317,0.285507,-0.00800657,-0.0942486,5.28799,-2.15594,70.9034,-0.102255,0.417411,-2.262761414051056,0.5924112945795059,0.0509524,999,,,,,,,49.5,3.3,49.5,3.3,,,,,,,,,,,,,,,,,,,"Tanner Murray","sa3016805",695020
"Sam Antonacci","CHW",3,14,12,3,2,1,0,0,2,1,1,0,3,1,0,0,,1,0,0.244054,0.0942975,0.179036,0.526697,0.34462,0.337794,0.308565,0.682414,0.0937398,6.29216,0.296647,0,0.0174606,1.60317,-0.0510374,96.8455,0.0174606,-0.0126783,-0.034590939059853554,0.037321739830076694,0.0495794,999,,,,,,,15.6,5.2,15.6,5.2,,,,,,,,,,,,,,,,,,,"Sam Antonacci","sa3025363",803011
"Kameron Misner","KCR",8,35,31,6,4,1,0,1,4,3,4,0,11,0,0,0,,1,0,0.209208,0.107473,0.321031,0.334776,0.298615,0.351876,0.288917,0.650491,0.142668,5.84152,0.296551,-0.013887,0.0691301,3.44959,-0.685926,80.5512,0.0552431,0.196654,-0.7470519915223122,0.021654322743415833,0.0490328,999,,,,,,,28.8,3.6,28.8,3.6,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Heston Kjerstad","BAL",6,28,25,6,4,1,0,1,3,3,2,0,7,1,0,0,,0,0,0.237513,0.0662886,0.262121,0.252893,0.301425,0.401374,0.305425,0.702799,0.163861,4.37668,0.295664,-0.00388826,-0.0348077,3.13496,-0.173454,96.3841,-0.038696,-0.02897,-0.1580239236354828,-0.32896997034549713,0.0487745,999,,,,,,,29.9,4.983333333,29.9,4.983333333,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Adrian Del Castillo","ARI",32,138,124,29,18,6,1,4,15,16,12,0,39,1,1,0,,0,0,0.230394,0.0845123,0.281763,0.299941,0.299726,0.388565,0.299886,0.688291,0.15817,3.38859,0.298606,-0.0484006,-0.143104,14.7872,-1.47127,90.0322,-0.191504,-0.0157207,-1.81709323823452,-2.3157206624746323,0.045856,999,,,,,,,138.1,4.315625,138.1,4.315625,,,,,,,,,,,,,,,,,,,"Adrian Del Castillo","29554",680728
"TJ Rumfield","COL",24,105,94,24,17,5,0,3,12,11,9,0,21,1,1,0,,1,0,0.260725,0.0831846,0.201218,0.413405,0.330233,0.400447,0.319995,0.73068,0.139722,3.25434,0.308802,-0.0145613,-0.170225,12.9982,0.591661,91.1394,-0.184786,0.190701,-1.2874629646539688,-1.7842992395162582,0.0431363,999,,,,,,,115,4.791666666,115,4.791666666,,,,,,,,,,,,,,,,,,,"TJ Rumfield","sa3017330",681198
"Reese McGuire","MIL",3,13,12,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.223537,0.0588098,0.232252,0.253215,0.273666,0.35104,0.273466,0.624706,0.127503,3.14725,0.267796,-0.0111509,-0.00706123,1.10099,-0.411424,73.6728,-0.0182121,0.0575371,-0.4176124259829521,0.3075370714068413,0.0408175,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Reese McGuire","15674",624512
"Austin Slater","DET",6,28,24,6,4,1,0,1,3,3,3,0,8,0,0,0,,0,0,0.229168,0.103319,0.292167,0.35363,0.316156,0.35912,0.300403,0.675276,0.129952,4.52789,0.312423,-0.00212929,-0.0214546,3.02079,-0.287629,91.2293,-0.0235839,0.0463457,-0.313028521835804,-0.2536543570458889,0.0406213,999,,,,,,,30.9,5.15,30.9,5.15,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Miles Mastrobuoni","SEA",3,14,12,3,2,1,0,0,2,1,1,0,3,0,0,0,,0,0,0.237402,0.0999157,0.194862,0.51275,0.314425,0.325238,0.286935,0.639663,0.0878365,4.94336,0.291401,-0.00562095,0.0194128,1.35731,-0.2969,88.734,0.0137919,0.0362182,-0.17210489604622126,0.0862182267010212,0.0405127,999,,,,,,,10.7,3.566666666,10.7,3.566666666,,,,,,,,,,,,,,,,,,,"Miles Mastrobuoni","20017",670156
"Tre' Morgan","TBR",6,28,24,6,4,1,0,0,3,3,3,0,6,0,0,0,,0,0,0.245964,0.110932,0.206481,0.537252,0.336761,0.357797,0.309148,0.694558,0.111833,4.17585,0.300693,0,-0.04362,3.21958,-0.088832,96.6217,-0.04362,0.0870968,-0.15510688349604607,-0.41290322691202164,0.0404855,999,,,,,,,21.5,3.583333333,21.5,3.583333333,,,,,,,,,,,,,,,,,,,"Tre' Morgan","sa3022919",691003
"Gabriel Rincones Jr.","PHI",8,35,31,7,4,1,0,1,4,4,4,0,10,0,0,0,,1,0,0.216334,0.10155,0.271651,0.373824,0.304531,0.370474,0.297046,0.675005,0.15414,4.85747,0.274444,-0.00321402,0.00807308,3.6806,-0.454915,87.461,0.00485906,0.10125,-0.5152887450531125,-0.2737499997019768,0.0384101,999,,,,,,,34.4,4.3,34.4,4.3,,,,,,,,,,,,,,,,,,,"Gabriel Rincones Jr.","sa3020758",687282
"Willie MacIver","TEX",3,13,11,3,2,1,0,0,1,1,1,0,3,0,0,0,,0,0,0.22647,0.0772562,0.266972,0.28938,0.296868,0.353656,0.287733,0.650524,0.127186,4.73431,0.294131,-0.00130045,-0.000500708,1.24926,-0.263161,84.1574,-0.00180116,0.00690852,-0.24080690112896264,0.2569085229188204,0.0380334,999,,,,,,,11.7,3.9,11.7,3.9,,,,,,,,,,,,,,,,,,,"Willie MacIver","24641",680862
"Shay Whitcomb","HOU",3,14,13,3,2,1,0,1,2,2,1,0,4,0,0,0,,0,0,0.223714,0.0700012,0.297047,0.235657,0.286236,0.393025,0.295119,0.679261,0.169311,4.7121,0.285116,-0.00235686,0.00737155,1.45033,-0.203875,88.4155,0.00501468,0.0219411,-0.18613723339512944,0.0719410628080368,0.0376163,999,,,,,,,19.1,6.366666666,19.1,6.366666666,,,,,,,,,,,,,,,,,,,"Shay Whitcomb","27789",694376
"Paul DeJong","NYY",5,21,19,4,2,1,0,1,2,3,1,0,7,0,0,0,,0,0,0.204297,0.0623585,0.319844,0.194965,0.262331,0.364804,0.273543,0.627135,0.160508,3.47231,0.263795,-0.0150621,-0.0212881,1.80764,-0.673676,74.1058,-0.0363502,0.146954,-0.6772571131587029,0.3219536393880844,0.037598,999,,,,,,,18.7,3.74,18.7,3.74,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"Max Schuemann","NYY",3,14,12,3,2,0,0,0,2,1,1,0,3,0,0,0,,0,0,0.229244,0.103649,0.230642,0.449393,0.322767,0.335728,0.296549,0.658495,0.106484,5.34313,0.29182,-0.00189786,0.00963026,1.46659,-0.18762,89.9535,0.00773239,-0.0756655,-0.15804077545180917,0.024334482848644257,0.0356202,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Max Schuemann","24488",680474
"Tyler Callihan","PIT",8,35,32,7,5,1,0,1,4,3,3,0,10,0,0,0,,1,0,0.228549,0.0741389,0.277998,0.266689,0.291354,0.351568,0.283638,0.642921,0.123019,5.73723,0.30626,-0.00451519,0.0322535,3.29958,-0.835939,78.0027,0.0277384,0.0417874,-0.8847582116723061,0.06678740680217743,0.03545,999,,,,,,,30.4,3.8,30.4,3.8,,,,,,,,,,,,,,,,,,,"Tyler Callihan","27497",682997
"Trey Sweeney","DET",3,14,13,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.223622,0.0845989,0.26782,0.31588,0.29429,0.357705,0.287121,0.651995,0.134083,4.99734,0.287502,-0.00412147,0.00060427,1.35943,-0.294781,82.0802,-0.0035172,0.0077936,-0.2992060389369726,0.15779360104352236,0.0348318,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Mason McCoy","SDP",6,28,25,5,3,1,0,0,3,2,2,0,9,0,0,0,,1,0,0.203176,0.080106,0.313265,0.255713,0.271654,0.310356,0.258897,0.58201,0.10718,5.56331,0.288812,-0.00190109,0.027441,2.07723,-1.23119,66.6768,0.0255399,0.184781,-1.080318758264184,0.48478084802627563,0.03438,999,,,,,,,13.8,2.3,13.8,2.3,,,,,,,,,,,,,,,,,,,"Mason McCoy","22232",669200
"Zac Veen","COL",31,133,120,30,20,6,1,3,15,14,10,0,31,1,1,1,,4,1,0.249936,0.0748061,0.235445,0.317723,0.31137,0.395208,0.307983,0.706578,0.145271,5.87956,0.309122,-0.0092501,0.088543,15.1673,-0.547687,82.9106,0.0792929,-0.059767,-2.6145554557442665,-1.4847670644521713,0.033315,739.9299926757812,,,,,,,137.1,4.422580645,137.1,4.422580645,,,,,,,,,,,,,,,,,,,"Zac Veen","27770",691728
"Blake Dunn","CIN",6,28,24,6,4,1,0,1,3,3,3,0,8,1,0,0,,1,0,0.231807,0.0893897,0.288401,0.309949,0.319699,0.34065,0.296812,0.660349,0.108843,5.74383,0.32138,-0.000294727,0.0553012,2.93916,-0.369253,84.031,0.0550065,-0.134298,-0.47493724897503853,-0.13429798185825348,0.0329786,999,,,,,,,35.8,5.966666666,35.8,5.966666666,,,,,,,,,,,,,,,,,,,"Blake Dunn","29487",694362
"Pedro León","PHI",10,42,38,8,5,2,0,1,5,5,3,0,13,1,0,0,,1,1,0.216893,0.0735765,0.311764,0.236001,0.288107,0.376026,0.291283,0.664133,0.159133,5.63717,0.291462,-0.019347,-0.00826344,4.22019,-0.742438,83.5127,-0.0276105,-0.179012,-0.8483277335762978,-0.2290116474032402,0.0327411,999,,,,,,,33.1,3.31,33.1,3.31,,,,,,,,,,,,,,,,,,,"Pedro Leon","27781",694175
"Jonah Bride","TEX",3,14,12,3,2,1,0,0,1,1,2,0,3,0,0,0,,0,0,0.217845,0.120996,0.229699,0.526757,0.321119,0.333414,0.29473,0.654533,0.115569,2.43832,0.271006,-0.00538519,-0.0255645,1.44591,-0.208299,88.9774,-0.0309497,-0.0076259,-0.21282872557640076,0.042374104261398315,0.0318604,999,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Jonah Bride","24703",681146
"Mark Canha","TEX",16,70,61,14,10,3,0,1,7,7,6,0,15,2,1,0,,1,0,0.235932,0.0909248,0.208339,0.436427,0.324385,0.349243,0.300863,0.673627,0.113311,3.30686,0.285649,-0.0737661,-0.0739269,7.57811,-0.692931,93.2023,-0.147693,-0.389713,-0.708523690700531,-1.389712929725647,0.0318243,999,,,,,,,61.4,3.8375,61.4,3.8375,,,,,,,,,,,,,,,,,,,"Mark Canha","11445",592192
"Justin Turner",,42,182,160,39,27,8,0,4,19,19,17,0,35,3,2,0,,1,0,0.243771,0.092926,0.194245,0.478395,0.323141,0.369378,0.306156,0.692519,0.125607,2.79387,0.285277,-0.480782,-0.27054,20.4852,-1.01953,95.0211,-0.751322,0.00173608,-1.8223277926445007,-4.04826410789974,0.0295757,999,,,,,,,181.1,4.311904761,181.1,4.311904761,,,,,,,,,,,,,,,,,,,"Justin Turner","5235",457759
"Vidal Bruján","NYM",5,21,19,4,3,1,0,0,2,2,2,0,4,0,0,0,,1,0,0.22669,0.0789621,0.208026,0.379579,0.296261,0.328236,0.277095,0.624497,0.101547,5.0346,0.276256,0.0097806,-0.048618,1.86819,-0.613125,78.705,-0.0388374,-0.0280941,-0.5688570439815521,0.14690592512488365,0.0283123,999,,,,,,,14.2,2.84,14.2,2.84,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Eduardo Valencia","DET",2,6,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.237101,0.0707989,0.22769,0.310944,0.296793,0.400091,0.302177,0.696883,0.16299,2.9127,0.276426,-0.000819777,-0.00826123,0.699684,-0.0565254,92.4514,-0.009081,-0.0122727,-0.06602147594094276,0.11272727232426405,0.0273157,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Eduardo Valencia","sa3006622",680664
"Tomás Nido","DET",3,13,12,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.229612,0.0438867,0.252771,0.173622,0.269232,0.340878,0.267369,0.610111,0.111267,2.79231,0.28958,-0.0177222,-0.0136811,1.03764,-0.474783,68.4738,-0.0314033,0.0322565,-0.5070166513323784,0.28225645050406456,0.0268108,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Enmanuel Valdez","PIT",2,7,6,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.238097,0.0946773,0.222753,0.425033,0.313297,0.405521,0.31365,0.718818,0.167424,3.94107,0.280226,-0.000993879,-0.00688855,0.830484,0.00338033,98.5619,-0.00788243,0.0201629,-0.019813702441751957,0.045162903144955635,0.0264213,999,,,,,,,2.6,1.3,2.6,1.3,,,,,,,,,,,,,,,,,,,"Enmanuel Valdez","21716",665839
"Spencer Jones","NYY",5,21,19,4,2,1,0,1,3,3,2,0,8,0,0,0,,1,0,0.222748,0.078752,0.376583,0.209123,0.2887,0.410388,0.302479,0.699088,0.18764,5.95882,0.325695,-0.00176658,0.0219935,2.30099,-0.180319,94.0386,0.0202269,-0.11745,-0.12732236459851265,-0.34245000034570694,0.0258864,999,,,,,,,23.6,4.72,23.6,4.72,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Nick Sogard","BOS",5,21,18,5,3,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.244294,0.105296,0.211916,0.496873,0.328887,0.340095,0.300145,0.668982,0.0958006,4.40388,0.30823,-0.0139937,-0.0104932,2.26119,-0.220118,87.1064,-0.0244869,-0.102576,-0.3436168786138296,-0.12757633253932,0.0257411,999,,,,,,,18.9,3.78,18.9,3.78,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Brandon Valenzuela","TOR",3,13,12,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.202952,0.0825898,0.269451,0.306511,0.272082,0.328218,0.265352,0.6003,0.125266,3.18487,0.258299,-0.00110686,-0.0140966,1.01667,-0.49575,67.9385,-0.0152034,0.0580755,-0.49889331962913275,0.3080754727125168,0.0255513,999,,,,,,,2.2,0.733333333,2.2,0.733333333,,,,,,,,,,,,,,,,,,,"Brandon Valenzuela","sa3005729",678218
"Kyren Paris","LAA",3,14,12,3,2,0,0,0,2,1,1,0,5,0,0,0,,1,0,0.205184,0.0928204,0.335496,0.276666,0.288763,0.352962,0.28431,0.641725,0.147778,6.95699,0.291892,0,0.0456393,1.32747,-0.326736,79.2161,0.0456393,0.0123419,-0.2973075099289417,0.06234188191592693,0.0252601,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Kyren Paris","26420",677347
"Kyle Farmer","ATL",6,28,26,6,4,1,0,1,3,3,2,0,6,1,0,0,,0,0,0.233147,0.060031,0.223631,0.268437,0.291728,0.357988,0.285947,0.649716,0.124842,3.27136,0.282801,-0.010672,-0.0642232,2.69217,-0.616247,80.9974,-0.0748952,-0.0817753,-0.7055109515786171,0.018224678933620453,0.024993,999,,,,,,,28.9,4.816666666,28.9,4.816666666,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Garrett Stubbs","PHI",5,19,17,4,3,1,0,0,2,2,2,0,5,0,0,0,,0,0,0.22188,0.0803231,0.245491,0.327194,0.294652,0.326301,0.276495,0.620953,0.104422,4.44324,0.283491,-0.00919706,-0.0115724,1.69871,-0.56992,73.3826,-0.0207695,-0.0478591,-0.6264743003994226,0.3271408900618553,0.0245556,999,,,,,,,14.3,2.86,14.3,2.86,,,,,,,,,,,,,,,,,,,"Garrett Stubbs","18067",596117
"A.J. Vukovich","ARI",6,28,26,6,4,1,0,1,3,3,2,0,8,0,0,0,,0,0,0.235895,0.0660202,0.300996,0.219339,0.290055,0.382853,0.292655,0.672908,0.146958,4.29534,0.316562,-0.00107335,-0.0386321,2.84465,-0.463764,85.079,-0.0397055,0.1431,-0.5348721258342266,-0.15690000355243683,0.024534,999,,,,,,,25.9,4.316666666,25.9,4.316666666,,,,,,,,,,,,,,,,,,,"A.J. Vukovich","sa3014525",691021
"Drew Waters","KCR",3,14,13,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.22902,0.0771627,0.294856,0.261696,0.294654,0.373502,0.292644,0.668156,0.144482,6.63265,0.313366,-0.00115517,0.00450864,1.4222,-0.232003,83.1188,0.00335347,-0.0169064,-0.27519756997935474,0.033093590289354324,0.0245298,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Victor Mesa Jr.","TBR",3,14,13,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.233236,0.0707257,0.210398,0.336151,0.291751,0.36919,0.289719,0.660941,0.135954,4.36078,0.275385,0.00104258,-0.0109389,1.38896,-0.265252,83.2383,-0.00989631,-0.0062584,-0.28647533152252436,0.04374159732833505,0.0244653,999,,,,,,,9.7,3.233333333,9.7,3.233333333,,,,,,,,,,,,,,,,,,,"Victor Mesa Jr.","25999",683748
"Shane McGuire","ATH",3,13,11,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.211098,0.107557,0.246728,0.435936,0.30346,0.29343,0.272145,0.59689,0.0823318,3.29325,0.277635,-0.00251862,-0.0126574,1.08727,-0.42515,69.1951,-0.015176,0.0226047,-0.4799078479409218,0.27260465174913406,0.0238646,999,,,,,,,3.2,1.066666666,3.2,1.066666666,,,,,,,,,,,,,,,,,,,"Shane McGuire","sa3017284",676063
"Cameron Cauley","TEX",5,21,19,4,3,1,0,0,2,2,1,0,6,0,0,0,,1,0,0.216507,0.0670709,0.296469,0.226232,0.271722,0.352443,0.273146,0.624165,0.135935,6.37607,0.291221,0,0.0329487,1.80086,-0.680454,74.1091,0.0329487,-0.112974,-0.6078756339848042,0.11202630400657654,0.0232184,999,,,,,,,11.2,2.24,11.2,2.24,,,,,,,,,,,,,,,,,,,"Cameron Cauley","sa3017167",695508
"Eric Haase","SFG",3,13,12,3,2,0,0,0,1,1,1,0,4,0,0,0,,0,0,0.217928,0.0673302,0.315303,0.213541,0.273809,0.3491,0.273315,0.622909,0.131172,2.9843,0.296222,-0.00434225,-0.00895961,1.09942,-0.412995,75.208,-0.0133019,-0.0220791,-0.3894122960045934,0.22792093269526958,0.0231788,999,,,,,,,7.8,2.6,7.8,2.6,,,,,,,,,,,,,,,,,,,"Eric Haase","14111",606992
"Jeferson Quero","MIL",2,6,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.226947,0.0755276,0.195003,0.387315,0.291195,0.363897,0.288046,0.655093,0.136951,3.23147,0.257708,0,-0.00378979,0.626259,-0.12995,83.6608,-0.00378979,0.0146386,-0.12772788479924202,0.13963855430483818,0.023004,999,,,,,,,-0.4,-0.2,-0.4,-0.2,,,,,,,,,,,,,,,,,,,"Jeferson Quero","sa3015407",691620
"Trei Cruz","DET",3,14,12,3,2,1,0,0,2,1,2,0,4,0,0,0,,0,0,0.217576,0.11743,0.258557,0.454172,0.312144,0.339001,0.290926,0.651145,0.121426,4.78017,0.285286,-0.00242358,-0.0219341,1.40267,-0.251538,84.7008,-0.0243577,-0.0803193,-0.27680351957678795,0.019680671393871307,0.0229931,999,,,,,,,13.7,4.566666666,13.7,4.566666666,,,,,,,,,,,,,,,,,,,"Trei Cruz","sa3014420",669360
